,DE,G-Net,IGAP,Jensen,Mod-Net,Names,Score
4110,0.9516094870648989,-3.6901147141346913,0.2989,0.0008994,2.111770569265747,UFM1,0.24581205329393724
2400,-0.5186675257270983,-1.6231498106316433,0.005698,0.001765,2.0735175674442146,RIPK2,0.24552744865542725
2327,0.9774625722904307,1.9380164590319475,0.009784,0.00518486278509,-3.425606547019266,UBFD1,0.2454907074288678
2579,1.7097999973982503,3.7367678606836523,0.05931,0.002845,-5.166087358317409,PLEKHA4,0.24529425989466852
7868,3.7337262069891017,-0.8428142495091512,0.002847,0.00135238113777,-2.6349793897820737,AFAP1L1,0.24310994806562813
271,-0.4579679825040378,4.804045422799942,0.01826,0.03934,-3.9601477943323897,PGM3,0.24136678395763023
6039,-1.9503265986759197,0.32935643753525007,0.003099,0.0006057,1.9920074846198823,FAM13A,0.24047400275673764
10109,-6.4828520216129215,-1.7074455384737484,0.03729,0.007716,8.412636992316688,C1QA,0.24044327793589249
5467,6.050044847069106,-2.091068387269962,0.002713,0.00256119922158,-3.773834532196517,DTNA,0.24023889330884807
2349,0.7869506960092993,1.965195337571206,0.027780000000000003,0.003104,-2.3493666956136288,CCP110,0.23879675212939172
8362,1.044988367581924,-0.8700688673461869,0.009727,0.00372817260141,-0.6424520808651888,GBP4,0.23675362905430367
3066,2.2196935206346335,-4.4650409071240835,0.02007,0.0280607308354,2.9319127225299897,TMEM109,0.23659202151545256
7667,3.7772838786161325,-2.4727770630140053,0.01058,0.0190381115865,-2.3109343452034463,GTF3C6,0.23635811306867852
3146,-3.076470869399662,2.4388466669791216,0.005961999999999999,0.00784284738345,0.583542685490023,SLC6A12,0.23622329937977013
9964,0.25667846621200224,-2.2569937818530144,0.024880000000000003,0.0159128666209,1.5678973370219957,CLEC7A,0.23412933844104344
10116,-3.201017441378262,-0.564310991831494,0.00478,0.03729,4.084189435044941,EHBP1L1,0.23123349180896285
10283,2.5736698111517184,3.445236546015934,0.01718,0.005867641368129999,-6.150055529661225,ZIC4,0.23097997059799197
1822,1.2226487797069157,2.562409848683085,0.01117,0.00023530000000000005,-3.6486958245249763,SEZ6L,0.23000365326919595
3235,0.3859051574296644,0.5001844013665607,0.000583,0.00482306094841,-0.8887408028985055,NEDD9,0.22824493754743985
4482,-1.412236929565418,1.3245444853472645,0.1319,0.01668,0.07379779585423275,C16orf70,0.22648122294695502
6448,-2.8935450132371106,-1.8418994028546272,0.03461,0.0098542556446,5.046345163090399,CACNG8,0.226354327759117
8360,3.1859586713211523,-1.0547964012749083,0.01023,0.0004021,-3.3066312488973724,GBP2,0.2246086307349456
7266,-2.6793426853466933,-1.2060613878133137,0.0016809999999999998,0.00126259793574,3.8444087709811043,MTMR12,0.22320891500679765
4382,0.7470548168469332,-7.9864500941192045,0.02508,0.004903,7.177324814788877,PREX1,0.22266368349780488
1099,3.0195806249633717,-0.6806914306555065,0.03789,0.002068,-2.241142917852433,SEMA3C,0.2224860216064701
5301,-2.9783713712746813,-0.5673042684174101,0.0,0.0,4.868798204664032,TBC1D8B,0.22052042749532347
7265,-1.9736015912591844,-1.9052161065440598,0.03755,0.0143880562869,3.2451063807020093,PRSS23,0.2203340693885647
11416,0.41020815702218244,-0.8368198449218861,0.1566,0.00261677893441,0.42269350749266976,OLFML2A,0.2196714311469617
8812,-2.6933480421193536,-3.955596709205726,0.01143,0.006548999999999999,5.957187435935913,FZD6,0.21762112122978694
6489,-6.405075489969683,3.83971767610439,0.0,0.0,3.8699079525039917,CCN1,0.21742502310644984
1238,-5.085405263001669,5.733191100699394,0.08027999999999999,0.001621,-0.20283216278198637,LIPE,0.21700541042853588
8774,-2.300609185713219,2.1627016868917255,0.0033590000000000004,0.000908297687925,0.3934970362946777,FABP5,0.2168793204459265
2465,4.424842174290451,-8.071622716178501,1.484e-16,9.627e-30,-2.7011722280055785,CLASRP,0.21670333075509451
3415,4.698712832636854,-3.1083536353797476,0.2347,0.001704,-1.6528310770854997,LIFR,0.2166076024815798
773,2.3885605381921335,2.268002372125723,0.0131,0.0015598392631500002,-4.516616630880204,NTN1,0.21630451795448424
6386,1.8812886096543575,-0.8768172257095699,0.01043,0.00642713028318,-0.9895295220676121,MAPK4,0.21566069462443518
9731,-3.2190991195636807,2.008111551182396,0.005564,0.0033023790004400003,0.9225781435558414,TMC7,0.21545968561287565
8905,0.9543539951097105,4.859667427355876,0.0,0.0,-4.523756567686169,DEPP1,0.21504414246323625
5260,2.3274346537226265,3.2024022847708,0.0009358,0.0007658,-5.49355669702047,AP3B1,0.2136986106133816
4979,-3.525072763681779,-1.8315745971649469,0.007661,0.01669,5.421296915637177,CALY,0.21353776016785772
2796,0.015454124953726193,-2.3595069542702602,0.037860000000000005,0.003545000000000001,2.0782460629669157,DVL1,0.213389065523252
6542,-1.8169239963020827,-1.9378336647119971,0.007275,0.001379,3.873671774271584,XPR1,0.2124666992394544
1144,0.11497047269041559,-2.254798250346546,0.005084,0.000868574106073,1.9069272936671198,ACACB,0.21229841223824714
1879,-0.08082176161502057,6.048330118434442,0.1124,0.01934,-5.98223797663745,CBX7,0.21079206171599554
3436,0.8728871776864979,-2.10006281906687,0.02312,0.007795000000000002,1.466994016234024,ZNF346,0.21069623637242846
14260,-3.4894519048482975,-0.3041987384112615,0.009011,0.0016079999999999998,3.5848423944882595,FCGBP,0.21016363191832207
1507,-0.3202711827723045,-3.7232879772324656,0.02708,0.0113,3.9086888789279395,ATRN,0.2085936142279106
7221,1.4969564801049184,2.0943687268906883,0.08196,0.03683,-3.58278114079567,PLCB3,0.20774557237757227
1967,-1.9870679252612322,-0.93970053751652,0.007116,0.00180047947541,3.0787243514204157,CEP128,0.206859269198449
792,-3.4599874630447283,-2.503154884005386,0.06752999999999999,0.000145507431618,5.273975824319565,SEC61A2,0.20525108494520353
8789,-2.241214427806574,2.11450649384564,0.1595,0.040721852816199985,0.3249202003669354,KCNV1,0.20447089513817018
3498,0.8594514779806331,0.9216512985310309,0.03124,0.006634,-1.590984297553895,PODXL2,0.2029211420405556
9559,-2.470722480376186,0.518183113827419,0.006640999999999999,0.01798,1.9211134868220996,GPRIN1,0.201909594353994
2006,-0.4704336538250392,-0.2900729236124219,0.1109,0.001093,0.8029119496335964,PSME2,0.20158575660536562
8858,-0.2229160199829261,-2.2484850777739536,0.0,0.0,3.6653526378658263,MID1IP1,0.1989919233514911
889,2.1207595297828217,-3.63215819320383,0.002815,0.000831103682126,0.0016092090372116518,PRR11,0.19508934244521187
10995,-4.735991251226149,4.734404399370166,0.005992,0.0003791000000000001,-0.030484186876274202,GABRG3,0.1936194331303753
704,-1.8808769266031105,2.206873468037415,0.09886,0.05006,0.002019890187616641,CS,0.19324786358846693
5144,1.7693808756541933,-3.1523388993262924,0.002999,0.0009145,1.1883637194232628,LGALS3,0.19315519906250278
10584,-0.24434596769506045,3.1064257641617337,0.016319999999999998,0.005361,-2.947680853804991,FAM20C,0.19262728273376972
1294,-4.271891840729581,3.8212938287117617,0.036160000000000005,0.011435932696,0.3963375346481641,CDC14B,0.1918147582349864
403,-0.08590797229786912,0.909437485903716,0.008162,0.000919092117357,-1.428133854705247,CENPQ,0.19095980671888702
921,2.1773573072556065,-1.7557764229335824,0.04467,0.002188,-0.48835875898294046,NEDD4,0.19071773204582051
4791,-1.8995040876283116,2.2545856868739427,0.01347,0.001051,-0.20247968496851754,SMO,0.1891515404428148
4490,1.2094399744236184,2.498669616167808,0.04154,0.03843,-3.7767748180133522,SOX21,0.18835231220267457
7964,-3.9502814590241595,1.734840299277519,0.008893999999999999,0.002448,2.0430733660469724,DYNC1I1,0.1878202691931889
7953,0.45899113440087386,0.5808214789532785,0.017740000000000002,0.01204,-0.8912556773994191,TSPAN33,0.18748176269694064
208,-0.44759788845694154,4.31869503244585,0.08355,0.0110369925356,-4.164120920463925,FUZ,0.18669646621204353
1031,2.022945806519408,1.5333498496195592,0.007614,0.00221215921225,-4.117944742559904,NDE1,0.1857545461735619
7938,1.9390280267998075,2.630374295497165,0.007436,0.001216,-5.1367903335105725,COLEC12,0.18530391818475342
542,-2.077778830716261,-2.843076987631365,0.05975,0.02113,4.674373278859187,COL9A2,0.18477494342037182
1071,-0.6313318496764883,2.389669781899265,0.0,0.0,-0.6508586520753608,NCBP3,0.18457988002456932
1985,3.4475169070013436,1.1733660478862398,0.0,0.0,-3.5180530280307485,PPP4R3A,0.18380498780947246
2080,-0.8499870271477412,-1.6223822122894536,0.028110000000000003,0.00209202114666,2.1909923382066303,CCM2L,0.18307020630440046
5253,2.298176752244587,0.8743858236658624,0.008429,0.0004648,-3.346981700245357,RBM38,0.18191825178366147
3245,2.1165211272789928,0.5163680713567047,0.004603,0.004776,-2.6917622199568645,TPD52L1,0.18174103497336738
473,-0.3399020420161816,-0.5532318624271744,0.0034270000000000004,0.006906,0.9299496526889152,INPP4A,0.18130840860869557
3588,-1.4039578108628252,1.9718891422573823,0.01375,0.00799940841086,-0.664069008200346,TACR1,0.18061505575208747
2577,2.2581421230052374,1.0413005405981726,0.0014210000000000002,0.004659648936979999,-3.4924663369432016,BCAT2,0.1802614991091553
6330,1.4853325901999492,0.8386126209317759,0.00196,0.00507401468995,-2.844332949379994,ABCA8,0.17839161977023282
7254,-0.2759865145917866,-2.7402228366137162,0.01928,0.001452,2.6369744687290635,FAM124A,0.1780784448766552
4861,-0.3874061750093328,-2.835330313491621,0.04277,0.0501,2.9727565819301653,BCL2L2,0.17779122621981935
6284,-8.144083829074003,0.4200111107821617,0.003561,0.00100506688985,7.3677584205922235,CPNE2,0.1774581924364687
8386,1.990165590910258,-2.110146477119749,0.0005257999999999999,9.15509183206e-05,-0.2866277299525298,ATF3,0.17667023698678552
2120,1.3547283972980966,2.582493858473267,0.003328,0.00815947803553,-3.941284164725518,USP14,0.17618195143213294
9529,-3.9259073085710137,2.822682176503449,0.002257,0.0002069,1.0433193327052415,PARM1,0.17473156586056413
10176,2.9716023872815356,-0.5661025366845592,0.01003,0.01981,-2.9169952208236465,PIFO,0.1736616804961689
60,-0.41224326253730414,1.3781443548698742,0.004233,0.004315,-1.3177228315920617,SKAP2,0.17330107589332427
1736,1.8062450871647782,-1.7965639424114357,0.0001237,0.0001634,-0.4282013016914581,PCSK5,0.173164110992853
7446,-5.906060793640153,-4.097757499458191,0.001363,0.000463605690732,9.149024553915114,PLEKHH2,0.17149738704537654
1909,4.1656523370271925,-1.9965476940627602,0.0003772,0.0008015052876289999,-2.5723809559233275,EP300,0.17095475327285709
5835,0.6417455359848733,1.7426900134832797,0.01302,0.0004713,-2.815737650374544,KIF13A,0.1708523880992091
4528,-1.2738255931008013,0.41790438086955156,0.07536,0.02195,0.7384400550302355,ALKBH7,0.17063193555337744
6428,0.9285605778453122,-1.0082685869785055,0.00231,0.01108,-0.1970744448935334,IFNAR1,0.16971670395837163
9163,-5.498624597145156,5.267840146761106,0.006897,0.005236,0.036580396011281734,GREM1,0.16950353228292442
514,-1.8218834882849797,2.0018918438280444,0.009627,0.008456,-0.5049072892725766,CP,0.16899718065525837
8780,-2.3019094147170125,-0.37868823609295843,0.02865,0.008331,1.8183302784431883,CTSB,0.16639195461184805
5958,-2.299958741749451,-0.6135224189015313,0.08242999999999999,0.0001579,2.665373351081393,CYP1B1,0.16621830474887944
5900,4.420718425517726,-2.431101379906413,0.02665,0.0062679078489,-2.3474519774391336,PPP2R1B,0.1661608022009327
5583,-3.5083702095446747,-1.286044320675467,0.00284,0.00181,4.524652866687135,NHSL1,0.1654164384648105
5351,2.5124224108000277,-1.8266406235243136,0.006561,0.01386,-1.0578026928993278,SWAP70,0.16507020766860264
7721,-2.314824129405997,-2.683877181917485,0.03174,0.007286,4.942924047969424,RASA2,0.1642660243217261
3342,-1.1234685276122816,-3.1579739806275766,0.02204,0.000102027930084,4.059996275421044,CLIC5,0.16213779390347627
1219,1.3533217945881533,1.464608238622524,0.006681,0.0375934159497,-2.8738594616163353,TP53INP2,0.16144792944581576
7834,-0.03770715855949101,4.030873353646233,0.0168,0.007247,-4.391687926725803,RBPMS,0.15857353329396942
5106,5.626176363820309,3.6724192863643816,0.002247,0.0253,-9.447421595571997,PPFIA1,0.1581392361431657
3129,0.8677485325964053,1.226895040501253,0.04259,0.003897,-2.680037390329412,MLEC,0.15812197065269035
1113,-1.7087667521955083,0.572998295319559,0.09582,0.006866,0.7892696072666886,FOSL2,0.15747863884752922
7260,-2.214923200947872,-0.33638674124226536,0.006518,0.00462403098171,2.2926644632562065,GPM6A,0.15708673122234673
5598,-2.3332773489565453,0.4706163214627777,0.0424,0.0168,1.6419401310693114,EMX1,0.15699490695466076
1201,2.1972963897533675,-0.6991323001444151,0.001513,0.0020087077858900004,-1.9935156527366948,SYNJ2,0.15621015661582233
827,2.1341952294886917,1.211325679267199,0.02537,0.002054,-3.785297669460092,EML1,0.1559844276758845
5550,0.44588111819796017,-0.8690822404320558,0.01658,0.001337,-1.6382420955826063,MAP3K7,0.15546805437478906
3940,1.2171879474953853,0.09358110722413188,0.001674,0.002076,-2.064657585539831,PPL,0.15515381525904381
1016,1.9622725676199795,2.245963920754716,0.0,0.0,-3.2847775950225664,HSD17B10,0.1539098155586882
1943,1.7613871865339081,-0.8770829560754361,0.3002,0.006973,-1.5153511138222828,CGRRF1,0.15389027664555066
1462,-1.8764822296749557,-0.7156735574831999,0.02617,0.001445,2.70691203361045,UIMC1,0.15367140798790282
5259,4.299109118803868,-1.1035799092317842,0.08025,0.0150032876377,-3.663291693634239,BHMT2,0.15310030685443185
12466,-3.8680159178521145,0.4571163447472697,0.1539,0.000317187803513,2.4495582927484167,FCGR3A,0.15236231655912594
10814,4.448840983450734,-2.259157932529989,0.0,0.0,-1.2820015575968422,HERC2P3,0.15128024888731711
5880,4.866201279555929,-1.0705655287635345,0.01428,0.0031451717624400004,-3.977990293630926,RAB30,0.14926606061912057
2980,-1.0450213777167479,0.9015434545231086,0.1038,0.02033,-0.32329694405809317,PHF12,0.14761090969605728
10519,-2.6787591209831265,-1.6390266300963086,0.02244,0.006137,3.9668275629058236,TALDO1,0.14741035536818595
11222,1.3755906817839194,-5.727335389395361,0.01483,0.005765999999999999,3.4761719768564494,CNTN2,0.14681935877927238
1938,-3.39866876293005,-0.05649918356493612,0.002796,0.00159557328427,3.0440878629938095,TRIM9,0.14669468677737935
316,-0.46771970003248836,3.6974215823036136,0.02627,0.002885,-3.533190408178131,PHLDB1,0.14632601830912034
6780,-1.868499746785887,1.2016249655792615,0.018009999999999998,0.006357,0.5796264848417085,MUC4,0.14603227017073053
7723,1.2104991088570056,-5.372463618027343,0.0049700000000000005,0.000621179743691,4.092713521315452,SLA,0.14505605293718796
3653,-2.7519475691831268,-0.23686977458775718,6.575e-05,0.0007082000000000001,2.6357232131066923,PLCL1,0.1436903535777738
251,-1.3919641596692867,-5.068951109096848,0.0,0.0,7.320989322742518,GABRA3,0.14334567566273054
3132,1.1428829863868126,4.551996820839879,0.0005695,0.004414,-5.984276368946128,CAMKK2,0.14308904772637238
4281,1.0378847102491346,1.8681423792202254,0.02294,0.0005342000000000001,-3.4387589016564366,CNTFR,0.14250374761826654
489,-0.5052096363085308,-0.29212582721174923,0.02502,0.01249,0.650693162567182,ADAM28,0.14211887166657897
1246,-0.6692551956204618,-0.20820748707071912,0.01694,0.00850082053061,0.28811877404654473,DNM2,0.14038899621062392
7259,-2.214706496113907,0.9602140157758146,0.01546,0.0212837858836,0.5897635186342681,ADRA2A,0.1400448928812678
3775,-1.2173017207193704,-3.9802000213102975,0.014480000000000003,0.007981,4.843529110231296,GNPAT,0.13807524063689355
7559,3.9798676951267966,1.3110527991903345,0.0002571,0.000226614906277,-5.738407696903797,MSI2,0.1378518887242882
3294,7.581733985896887,-3.2212189527641772,0.01561,0.0126495526735,-4.660392426534989,B3GAT2,0.13774474910720635
10675,-3.3221554435650114,0.7564441856973683,0.0002122,0.00524177670334,1.546266744617876,KCTD12,0.13752708335785957
7527,-3.0409274194085683,0.8908315146320324,0.01254,0.0090341121205,1.6996112331516326,C16orf89,0.1371588723973422
5474,3.288882653943636,-0.3725561519237506,0.05654,0.01228,-3.1565877456771263,APLNR,0.13672226541030374
9531,-0.4479287853336074,1.0321285291568136,0.02132,0.002041,-1.9192435696471861,FAM110B,0.1366676069162352
347,2.0145451266778767,-2.400503310752128,0.01191,0.00727723716755,-0.17753710491122265,ERP44,0.1366270312399835
3131,1.3925021581735235,-6.93767440837224,0.01406,0.0075819999999999985,4.539989970044612,CSRNP2,0.13660781680424874
2045,1.8702487417186344,-3.1396549366313855,0.05809,0.0009921,0.7705165097951001,PRPF6,0.13621476591746967
3435,-5.743258927038854,3.19457357587013,0.1831,0.00584984264251,1.8463204192459655,DBN1,0.13590488383794624
5228,-0.27809127833464664,2.8699891051795476,0.0157,0.0002531,-2.7617380914940193,PCED1A,0.1353397711435194
4186,0.1415865751685887,-1.2983264402607217,0.0003012,0.008519,0.20348462559750133,CRY2,0.1351801374006973
12916,-3.1982006079985807,0.6170402921864141,0.0034020000000000005,0.0027916131744699997,2.457542678826677,FNIP1,0.13470385514939284
7155,2.9246018280473938,-1.5365267707303227,0.01133,0.0147351071578,-1.3389415821275672,SERPING1,0.1343155870525594
9505,-4.313906062084689,3.6496032941932355,0.01038,0.0003754,0.6830471782444618,GRM5,0.13413911600408654
5028,1.367966990167158,-0.07857362582465831,0.035480000000000005,0.035973170604300005,-1.4147253765679626,LRP3,0.1332394013531714
5643,1.6342088111342916,0.9380724278643433,0.1487,0.01525,-2.796657589944703,CYP27A1,0.13166138120428897
9053,1.7515576595450582,-3.6873929960078464,0.04215,0.00227344799637,1.458141135352608,TRIM44,0.12930439960095402
1675,2.494093592309677,-0.6134415098051826,0.003519,0.01081,-2.3981836683480697,COMT,0.12820051850315614
7682,5.085927059929847,-0.7160220357884047,0.09499,0.00986712579661,-4.919397355086461,MOV10,0.1259041898764904
10371,0.06596429412136466,1.8251397700057976,0.0435,0.00296829384193,-2.4732871746264578,EIF4E1B,0.12519552979423723
5653,-1.1674978781985001,-0.9273763636341467,0.003208,0.0006481,0.7004914538411936,GCC2,0.12467303701003424
2110,-4.055667346972095,1.683291903227975,0.1208,0.03343,1.8674273794166298,MAP1LC3A,0.12418742898926441
1406,2.552387192646392,-2.2960718598787655,7.402e-06,2.22326135198e-15,-2.6108836470762897,PILRA,0.12407410431980803
11917,-4.292968709994294,1.8231844471591936,0.02895,1.8725839592400002e-06,0.7358373205513136,EPHB4,0.12396479158694934
3162,-0.6837966092088572,2.9556239887431963,0.004526,0.004442,-2.7654057216748362,ALDH2,0.12374788499727171
2404,-4.466938335151776,4.185806007478192,0.006797,0.001523,-0.2377592001337904,DECR1,0.12355278394488414
6019,1.5797641459343226,1.3211399716432823,0.08367999999999999,0.0115912666425,-3.5244171578263,SLC35A5,0.12171645311075831
7669,1.5958298658096863,-1.211283019064803,0.02376,0.009477,-0.3285564363760793,AGPAT5,0.11843129134946064
9788,-1.994990354796149,0.6107262361122472,0.0,0.0,2.093105152772239,HS6ST2,0.11814017234805618
2891,2.6312455624971407,-0.2544808799651608,0.1502,0.009184,-2.8693533555065125,DHX40,0.11730003848490379
3877,4.157446441989067,-4.588855901776171,0.005509,0.00446690036766,-0.23222661653973461,CTSD,0.11721878264937156
5602,-0.3591388862377682,-3.1819254197729525,0.0002928,0.009485,2.878601805718986,CPM,0.11697660698876113
1240,-2.2349523358278702,1.004146036075023,0.2522,0.01787,1.0867351794531273,PAFAH1B3,0.11499591606645994
3351,1.6897475332262692,-2.031710395496629,0.003922999999999999,0.0005534,-0.64154492138283,MAN2A1,0.11411178709997713
563,4.917239725260365,-4.6781745779753985,0.08900000000000001,0.0006391,-1.3126000879944042,MCUR1,0.11277932705018434
11112,-4.368348925732261,2.467124107758062,0.002081,0.0002109,1.234762207866276,CTNNA3,0.11262927838769345
4836,-0.027108442480065546,1.949162846400584,0.01472,0.01608,-2.36292487872559,BBOX1,0.11188916471360794
12313,-3.0675275931173465,0.8350632739777905,0.0211,0.005812,1.5977879504959456,ZNF536,0.11188688691046979
8370,-2.213060432791132,-2.278297079102357,0.1219,0.0387,4.085410573482144,ZNF281,0.11181591227878697
5943,0.37208168246938855,2.029823923466017,0.01167,0.0342475365457,-2.871097688736858,ARHGAP29,0.11104070566362909
3614,-1.4248173763094296,-2.6875436617332253,0.138,0.03965,3.587587490984762,CHST10,0.11103753681071965
2117,0.5621120010722994,-2.3827165370495758,0.005734,0.01014,1.0262095467573924,CDH20,0.11091097098157998
2649,3.6340662716602714,-0.2510482535676117,0.0002077,0.046665568932099985,-4.060722228670207,CAV2,0.11068294678041919
5348,2.6485148764976323,0.616658010941849,0.04956,0.003603,-3.3689874032090503,LRRCC1,0.1100557084421246
2712,-3.0634853590014455,2.2460068076538775,0.006505,0.000136,0.10497578129604404,POU6F2,0.10956497491470833
588,2.7566880992012677,-0.33393896293605496,0.006542,0.01509,-2.982012537002802,AKR7A2,0.10924109235490062
1145,-0.6473680073899398,3.4746230066021733,0.09001,0.04215,-3.3415543379130352,TRAF4,0.10773864533116764
1494,-0.5611576774950211,-0.2609257015721925,0.1218,0.0108932533856,-0.43436699194772377,TPX2,0.10588352049629399
4702,1.2944639978721395,2.69201140291343,0.1229,6.675e-05,-4.542745734181139,SIN3B,0.1051573697987667
2983,2.090409806049755,0.5069759515481074,0.01098,0.00288848222916,-2.9508614252263663,SLAIN2,0.10454242441485155
10743,1.8800573455430465,-1.5924906697938233,0.03467,0.06847,-0.7768145727927731,GATA2,0.10443135478685918
7369,1.8704041588892557,-2.5978506292802916,0.006742000000000001,0.03681,0.2597157948372651,SAV1,0.10354635830073204
2313,-0.9004792534617175,-0.26570090353018083,0.03202,0.004995,0.5653787294007543,SLC7A5,0.10170510978599362
1588,-1.060045513947223,0.9349285663677229,0.0026,0.0104664599397,-0.28797281420394555,CHRD,0.100468262501472
6568,-1.8225583219851875,-3.562588456574703,0.06348999999999999,0.000200313683463,4.372080406454431,SEMA6C,0.09958552091456885
6439,-5.222711480129179,-2.08413020612152,0.003522,0.01252,6.412025403838462,SAE1,0.0988897220414971
5071,4.600366732873882,4.6117482199860165,0.0,0.0,-8.622505105986386,ABCB7,0.098268307812252
13294,-3.2801150352375634,1.354937619759023,0.0,0.0,2.5127936781953606,LOC729970,0.0979360437861367
3178,-0.06732712162111856,0.05058963466929962,0.02245,0.001956,-0.5602948677442773,STX2,0.0979016967864625
139,-2.7290327593716333,2.1528457629249136,9.519e-05,0.00322574965438,-0.21078832270433887,GAS7,0.09770064224490319
2593,-2.52224044517963,-0.7103856560545354,0.09808,0.01256,2.2800424393399554,ARRDC2,0.09715414764442187
148,-0.4313132879262737,3.100845460019547,0.04454,0.00474144569863,-3.719667627967329,BAIAP3,0.0963469261295139
10637,2.6111843535363843,-1.8601301996415798,0.06083,0.0188911404488,-1.6255861917836227,KDELC2,0.09426571153275684
539,2.1966062216707747,-2.9847541460240494,0.0033490000000000004,0.001102,0.11487077204577506,CELF2,0.09371640044820799
11621,-1.896966034792367,0.2049507502861841,0.0259,0.017443824338700002,0.8833743685374404,MT1X,0.09247697700251331
8028,-2.5659249758249083,2.148181130022959,0.04518,0.001977,-0.29709826704052783,CHAF1B,0.09213340162518363
11859,-3.7872155970898564,-2.87677607973637,0.01938,0.03741,6.200615932461057,S100A4,0.09203772616795075
4773,-4.184821703862923,-6.541915994058881,0.01974,0.00078650297612,10.065204579056218,SPECC1,0.09169879546072458
364,-0.47812153206283525,0.9307475444360512,0.04504,0.00884787641098,-0.956747578139996,HSD17B6,0.09159521737409293
4307,3.982925952537824,-3.595218123086665,0.02229,0.00148937508238,-1.0318171753350316,SSPN,0.09148572181350173
6222,0.17245469639917618,0.48057368662630795,0.05413,0.004141,-1.3280752130212585,DISP2,0.09082952337985056
8100,3.683450685509166,-0.973106395250133,0.002592,0.006823,-3.392917884539404,TMPRSS3,0.09068864476362912
3685,-3.6978943366631856,1.9634804787644684,0.005711,0.004809000000000001,1.0296187818753573,MARK1,0.09030003454242672
6540,-1.8736642516247748,0.1981688952707621,0.003207,0.02106,1.0214091897424833,HDGF,0.08786296234676363
952,-0.8167343794426828,-0.8046555684925428,0.01914,0.0012450991226,0.7156944250614375,NDST1,0.08731461879214694
412,-5.979488541376888,0.22318988701691345,0.06286,0.0140490519185,5.208305540315466,ABCF2,0.08654514536453636
7955,4.766249534970128,-0.4831910574127945,0.0035090000000000004,0.00609941931228,-4.8499999154295566,AHCYL2,0.08631255728981785
12020,-0.4223474253370707,6.876537576746949,0.1011,0.00014774975355899995,-6.992331256302963,CASP4,0.08574973112919149
4857,1.363390053274132,1.6507195697157298,0.02103,0.000106,-3.923982149939124,MTUS1,0.08473902274807096
1819,5.175539195882012,-2.7202024944538845,0.01042,0.00201102895398,-3.678621329707574,GGA1,0.08413835745246673
8279,-3.6847087200336577,0.5719626072137459,3.948e-05,7.63513089257e-05,2.3041184334382505,SHANK2,0.08401657238695492
1287,2.6052114202593533,-1.7302658018471384,0.03889,0.003658,-2.119982389141054,EXD2,0.08377902064806081
9925,3.8981922547017485,-3.8436326466356907,0.03335,0.00242961875322,-1.4200708913250208,ZNF217,0.08344245123272886
4088,2.5814127191302787,-0.48777726161082763,0.3011,0.008618,-3.55898694724703,MRPS14,0.08152160609337697
1954,4.574169837703957,-1.0052068188032415,0.007661,0.004541,-4.024254291458893,DAAM1,0.08105746406782632
11510,-3.061284954259051,0.8780693253779274,0.2134,0.002399,1.5602691021654576,FFAR4,0.0810262906412362
11285,-5.970364421218386,0.4807717307302902,0.009264,0.0070696955289200015,4.837986648121392,TMEM173,0.08100915990573909
4450,1.2181081677822418,-0.6893945122534496,0.003093,0.038378885265300006,-1.0044223260171887,MOCS1,0.0804142870042921
682,2.4258748517351254,-1.0786594385102533,0.04679,0.0561999503487,-2.1590541553632487,PIGV,0.08012756264513457
10773,-3.0348029631648092,1.757071506423598,0.1292,0.00880935043326,-0.17714948324207344,PIPOX,0.07975783588771207
3338,-2.8093518406654723,0.46728123399426297,0.1995,0.028421113575400007,1.7590949564084177,SLC29A1,0.07968710905017078
2460,0.762896459439122,4.307505289743936,0.116,0.01063,-5.901902935869424,NFKBIB,0.07873344833162654
10906,3.7770427840456215,0.5998934169434182,0.05309,0.004723,-5.715591552329887,TMEM136,0.07825458653147785
972,-2.083905523564033,1.3810948213827103,0.01096,0.00358732371798,-0.07467505028108609,MGAT4A,0.0770122541538022
2264,-0.889860716597405,-3.733830551641482,0.08986,0.009176,3.7375736379634192,PARD6A,0.07464747359002688
8517,-4.099801686126712,0.004593214098581448,0.002069,0.00596518208985,2.5785221716688285,SERPINI1,0.07446181453995704
13271,-3.884721192539613,-0.5465896000501209,0.0009569,0.0002683,3.311580679637017,HLA-B,0.07388115321867925
3200,-0.567338908631021,2.888122315882382,0.02435,0.004054,-3.1984239590936014,USP5,0.0733265064171188
5258,-1.6081794846609094,-2.299954603154386,0.08025,9.05135080738e-05,2.6933961729033116,DMGDH,0.07136605538227814
1521,0.764792093354134,1.3718585781213448,0.0004533,0.004536350507560001,-2.6802047512997387,SNX5,0.07046639264339688
5965,3.18248058046635,5.582029418932591,0.041760000000000005,0.0135005900838,-9.172490017874654,EMILIN1,0.06949060900743934
8013,-0.8364711412550856,-1.273240838764944,0.001217,0.0186,1.4593343456344188,SV2A,0.06940815643885064
9811,-0.8030644226706447,0.9154531672655941,0.05752,0.009468,-1.0300217682337078,ZNF672,0.0680908366777126
11299,3.691877784297376,-0.10989651096902932,0.1437,0.0024530000000000003,-4.311561928765222,ATL3,0.06779262346525419
3238,1.781755240902929,0.18933425753248853,0.001313,0.003017,-2.7218655614630225,ASF1A,0.06733605228240944
6973,2.8013102947858526,-4.5514818896543625,0.0,0.0,2.1502502084710207,DIPK2B,0.06667976893375178
