,GeneSymb,MeanPval,OR,Pval,Y
138,SNRNP40,-2.3294513008591173,-0.13309183258740562,6.95605e-05,0.42398020228632505
139,TMEM145,-2.247391897093987,-0.0009730529864255326,0.000320119,0.4994398659090139
140,SLCO1A2,-2.117429380664595,0.019006878774127677,0.0002194,0.5109394928888789
141,TJP1,-2.278291548122882,-0.07642695539128247,0.000148914,0.4561182965498689
142,BUD13,-2.117445549764423,-0.008357932225516305,0.000532424,0.4951889359485817
143,SOWAHB,-2.350723912524899,-0.013575547344699521,0.00050397,0.49218592302491654
144,HLA-DPA1,-2.8239248994222548,0.3189665248155764,5.38983e-05,0.6757805003463602
145,TUB,-2.0024612836329623,0.690411541497116,0.000265549,0.830578298804841
146,KIAA1191,-2.1242746842201528,-0.012603702098254699,0.00076776,0.49274523502898354
147,ST6GAL1,-2.9155515266606677,1.5904613920951962,5.88645e-05,0.9749661219076237
148,CHPF2,-2.2110588116422134,0.9569300627458521,0.00172619,0.9005555718207158
149,NFYB,-1.9998202418743065,-5.36263758187029e-05,0.000531186,0.4999691301766514
150,CLGN,-2.1679528313542553,0.00602084730845194,0.000499074,0.5034658228050244
151,ZMAT4,-2.851502055074974,-0.18516682941284626,0.000182446,0.3949952950715343
152,TST,-2.182938241886121,0.001088221190569209,0.000394466,0.5006264301450604
153,RDH10,-2.2571292121398807,-0.03483272598790707,0.000193567,0.47995941319161683
154,ST3GAL6,-1.9153269337222545,-0.30323612293219027,0.000317162,0.3322054471614763
155,RAC1,-2.0791221603209733,1.9495020124295792,0.000263516,0.9888917222789881
156,RUFY3,-3.384531573042209,0.3052264006140617,2.41116e-05,0.6688104374794765
157,FCGR2C,-2.0892384801580053,-0.01373507151943552,0.00122894,0.49209411622113997
158,FCGR2A,-2.1922374803123974,-0.2749074017772269,0.000844602,0.3468311328451245
159,CYTH1,-2.2435785546926064,2.5243903102262846,0.000105571,0.9970193342994229
160,VASP,-2.0594648399730113,-0.09741271535086765,0.00143534,0.4441586567010535
161,CYTH4,-2.2416630053599143,-0.018740580418656158,0.000165284,0.4892137284098576
162,DPH1,-2.0707319597279117,-0.0009796573168526167,0.00115342,0.4994360641556199
163,XPO7,-2.5220722088559238,-0.14343093136920582,5.67094e-05,0.4181768942710409
164,BCKDHB,-2.9760786045733085,-0.00953618438253463,9.88373e-05,0.4945107515500702
165,SEC61A2,-2.744474506347892,-0.004748132616660806,0.000114646,0.49726678237940913
166,DCAF5,-2.358931521867981,0.09083101620465994,8.78249e-05,0.5520967723811812
167,DCAF4,-2.510328657526343,-0.0003376602429339063,0.000221319,0.49980562714932236
168,PTCH2,-2.0546738674352705,-0.4636581778391283,0.000300232,0.25585740315423944
169,CD38,-2.0110358362312293,-0.012831554298848571,0.000153814,0.4926141008741201
170,CDR2L,-1.9649546726217813,0.18649396628148496,0.00194194,0.6057347377845279
171,ERGIC1,-2.4782649168203386,-0.02520682813347606,0.000115886,0.48549385538439516
172,CACNA1I,-2.0456541361304104,-0.029223953843459972,9.51399e-05,0.4831836848003323
173,GPAM,-2.2398581779728706,-0.05382005434878654,0.000353039,0.469058275037433
174,SPG21,-2.017341226099492,-0.415464188618344,0.00021876,0.277551096606879
175,CACNA1A,-2.78486343131139,-0.3360664997813869,0.000188653,0.315652973496634
176,DLGAP3,-1.9173572557806153,-0.16786571417339646,0.00166101,0.4045540934094913
177,GLO1,-2.153934816318416,-0.37947716553272515,0.000451876,0.2944686908399635
178,CREB5,-2.3395977477499645,-0.017071214273274928,0.0002417,0.49017428424449
179,CREB3,-1.8849671943249788,-0.0698124960938036,0.000924969,0.45989901146031487
180,PRMT7,-1.0198633796975876,-0.10231000669375051,0.000201805,0.4413764933661974
181,TRIM23,-2.160815205239467,-0.44039303602590163,0.000138542,0.26618948435916645
182,TMEM176B,-1.8624633372942663,-0.0011553814871479448,0.00240728,0.49933490934500996
183,SLC15A2,-2.255982742648841,-0.09562727745177904,4.06138e-05,0.4451738494709243
184,SLC15A3,-2.145914727633879,0.11356717684629601,0.000483857,0.5650045194040856
185,MTPAP,-2.7178831034802506,-0.09326223488412258,0.000143325,0.4465193064937329
186,KIF1C,-1.9542883705767613,-0.3411739492608373,0.000270195,0.31311807531996166
187,GYPC,-2.376587363255036,-7.917065772939638e-05,0.000734091,0.49995442570605364
188,SEH1L,-2.353067114596338,-0.022862652471045474,0.000184821,0.4868422378510976
189,NTSR2,-2.4911627962037945,-4.186118364193607e-05,0.000279028,0.4999759027656614
190,KAT2B,-2.94921531548707,-0.32767949614540476,6.57358e-05,0.3198394062736762
191,HIF1A,-2.326356816216095,0.0006452869005307142,0.000151845,0.5003714569311283
192,GAB1,-2.2791802206812717,0.15654409525700494,0.000154479,0.5891508385542424
193,ARHGAP5,-2.160630757159517,-0.39148801530061755,0.00109302,0.2887558029612356
194,NDRG3,-1.6169434366408346,-0.190949013111485,0.00191733,0.39181809100618703
195,ARHGAP1,-1.5722560967627635,-0.08022562435540835,0.0011586,0.45394929604963885
196,SUCO,-2.17775934526668,0.6537226559377839,0.000228491,0.8183564935650272
197,PPM1F,-2.141499724472429,-0.033454744660765805,0.000117958,0.48075141838002344
198,THEM5,-1.8629881725896407,-0.4196349366364991,0.00164084,0.27562955582946336
199,EGR1,-2.011124614350752,-0.003373356581131491,4.26504e-05,0.4980581496188833
200,ZFP36,-2.2484639083106472,-2.151163312953791e-08,0.000818556,0.49999998761690856
201,HLA-DQB1,-2.3367298014557853,-0.19950511667631943,0.000104066,0.3871335067372411
202,PTPN3,-2.7484125220491595,0.4972395267546111,5.59344e-05,0.7585848004617279
203,SCRN1,-2.3679617389940244,-0.059521531817813285,0.000107184,0.4657901839914018
204,GINS1,-2.1120362367772922,-0.052723886274931485,9.27996e-05,0.46968691239266597
205,ACAD8,-1.7851045084780734,-0.2582585835391612,0.00196282,0.3555658078797748
206,PSD,-1.7288003682238235,-0.0013976485080270987,0.00131091,0.4991954495394262
207,B4GAT1,-2.2356460854180855,-0.12068645989531197,2.25437e-05,0.4309709395489215
208,BAG1,-1.9266638373334042,-0.4141460116627902,0.00143809,0.27816011790394934
209,MYO1F,-2.046726052845778,-0.0059143335036981855,0.00023068,0.49659548857552954
210,MLIP,-3.1561891623294485,-0.14351114301496187,7.68207e-05,0.41813195794638336
211,C15orf39,-1.8987670112315689,-0.015635520301661654,0.000481792,0.4910004430534588
212,RPS6,-2.307175994230112,0.0007843575068024907,0.00118543,0.5004515123529562
213,ADAMTS14,-2.7971313854418796,0.22298682864473188,0.000125134,0.6256139837956338
214,ADPRH,-1.7665627706359814,-0.05466200290790162,0.00268084,0.4685754956506879
215,CHMP5,-1.6966650629376383,-0.45831132905942773,0.00152069,0.2582084950287681
216,DEF6,-2.0777942818865416,4.469863574155357,0.000310045,0.9999661060873671
217,LGALSL,-2.0770499101991513,-0.0005949554638665406,0.00244838,0.49965751615803866
218,GPNMB,-2.306662640362685,-0.027076456702253174,0.000387639,0.48441858536531807
219,AKAP8L,-2.3900372308862745,-0.22656425207508007,0.000133941,0.37245866656450394
220,TMEM204,-2.22666386834967,-0.09560056488880746,0.000218973,0.44518904162231276
221,TMEM206,-2.181907164366135,0.5349364470676009,0.000171864,0.7741223908607003
222,PSMA5,-1.8829207578317988,-0.00814516463649913,0.000819314,0.49531140376472754
223,SLC6A13,-2.2408607531847737,-0.4030548525566543,0.00092109,0.28331682043206874
224,SLC6A11,-3.0261582905506437,-0.2212019668186515,6.12439e-05,0.3753491131514544
225,KIF16B,-2.3266085747055816,0.010741566822171904,0.000214548,0.5061830277129676
226,ZNF326,-2.2257983513874793,0.3024222196695366,0.000226253,0.6673786665880516
227,KIAA1324,-2.48485319222372,-0.26420087651194024,0.000209492,0.352436818207366
228,FBXO42,-2.10589955851746,-0.38944907337104223,4.83194e-05,0.2897209647782355
229,FAM214A,-2.4580513465965863,0.5021085648219354,5.61577e-05,0.7606320266649416
230,SRI,-2.4410830147234326,-0.011978226346225392,0.000590529,0.49310521571300536
231,GALE,-2.2682215178953498,-0.23850599839571185,0.000385191,0.3660545934458046
232,LGALS9,-2.167500223531894,0.0028511318765921463,0.00357718,0.5016412375446795
233,GALC,-2.4173285019556743,-0.1381678159259639,0.000736531,0.4211283421592416
234,LGALS3,-2.318114557460711,-0.007674088433649331,0.00031152,0.4955825545329805
235,SF3B2,-2.041456224912765,0.003132897447099038,0.000556664,0.5018034329192558
236,SFRP2,-2.143855781381566,-0.16944902329656128,0.000781913,0.40367618594459176
237,SFRP1,-2.279875862117471,-0.017669823113517804,0.000206562,0.4898298350881266
238,C14orf93,-2.0604344184061896,0.061880012422708706,0.00140334,0.5355608567664031
239,AGPAT4,-2.735036704219179,-0.014718189690518605,7.81562e-05,0.49152833976576893
240,AVPI1,-2.0302248641625282,-0.050933506852891816,0.000244884,0.4707138764183251
241,ASAP1,-2.477512140626529,-0.1755365599542654,6.39576e-05,0.40030657716732615
242,CAMK1G,-2.0974921017892076,2.2058083308923924,0.000258286,0.9938127702615785
243,PLAUR,-1.9021989236360821,-0.03617510418970308,0.00270894,0.47918796798241453
244,FOXO1,-2.8243013037352847,-0.06439046230730713,6.01539e-05,0.46300162151777813
245,KIAA1522,-1.9157720535057938,-0.011334484771202573,0.000297597,0.49347571640604304
246,LRRC20,-2.9044464244820243,-0.3073388354366199,8.22692e-05,0.33011304431189026
247,LPGAT1,-2.9365250817480506,-0.326017968490749,0.00017997,0.3206722540203433
248,AP3B1,-3.244720202525592,-0.08813166527838817,5.79373e-05,0.4494407225362844
249,AP3B2,-2.0807896373098145,-0.13910734002226102,0.00023832,0.4206010563247856
250,RPL21,-2.300121718379082,-0.30268806950385485,0.00126965,0.33248546140388135
251,SEMA6C,-1.1615385443652748,-0.0349787711277276,0.00536127,0.4798754784766454
252,RGS4,-2.1387765314713896,-0.0015007147583488592,0.00104877,0.49913612000175406
253,SLC16A14,-2.6775339232647983,4.757980767948979,0.000190836,0.9999825413101548
254,RGS6,-2.6384572421579278,0.8655060396580827,0.000259089,0.8800497434903098
255,LPCAT2,-2.2930103487094264,-0.16514305054937453,3.71887e-05,0.4060651722117746
256,EYA1,-2.652629556012069,0.014450839384374132,0.000155815,0.5083178044101138
257,RGS9,-3.1809774199071046,-0.09187208218333126,5.90617e-05,0.4473105221936517
258,EYA3,-1.876815755885921,-0.025537175012203858,0.00346203,0.4853038546030425
259,HPN,-2.107589037744995,-0.4208678950778332,0.000317713,0.27506308990357575
260,PIGZ,-2.1086707720810947,-0.12476661428238493,0.000399979,0.4286684908203827
261,OLR1,-2.1992658579952398,0.014007246289097471,0.000573563,0.508062520218504
262,RHPN2,-2.703248752285078,-0.04020129224885669,0.000174425,0.4768747861967491
263,CCDC174,-2.317707427539433,-0.4221645815415097,0.000181654,0.2744681250677319
264,KANK2,-2.2115935175036414,-0.24110089716114805,0.000120081,0.36466916180568865
265,SEC61A1,-2.716121155932837,-0.04147711081257654,7.7529e-05,0.47614198730429047
266,HAVCR2,-2.087585270787879,-0.00035649702830211125,0.000350157,0.4997947838257569
267,ZFAND6,-2.2727207392783257,-0.28344516870814457,0.000105965,0.34239112400784594
268,DMGDH,-2.5317453365813956,-0.4494716300834235,4.72116e-05,0.26212621255925095
269,ENOSF1,-1.792723036724384,-0.28087646127501875,0.000186329,0.3437241059555506
270,SMAP2,-1.9852342071092388,-0.3632715547996548,0.000357986,0.3022800989589485
