,GeneSymb,MeanPval,OR_a,OR_d,OR_s,Pval,Ya,Yd,Ys,Score
484,KDM1B,-2.3045939225147367,-4.295414552836367,0.857849176963473,-4.204688454778194,0.000132381,5.0648134101646e-05,0.8781761153260295,6.241434801063287e-05,-0.12141201051781292
1528,GSK3B,-2.8031375911469847,-8.599418095253842,-1.0043097703941308,0.46510978067122805,0.000237699,2.5152543204143933e-09,0.09009228027455948,0.7447784590206371,-0.12153421858929847
1080,CNP,-1.99669355246053,-5.030728651334834,-1.9803439731449621,0.29004084244815254,0.000956,9.316811362283937e-06,0.010354654517898148,0.6610201640637645,-0.1218251874416757
1975,CCDC136,-2.090861340657867,-3.1642606305923917,-5.378928772103677,1.5238848156027078,9.48816e-05,0.0006846079627004253,4.178971535237687e-06,0.9709392224711153,-0.1244534275199598
2150,C9orf16,-2.307692167036425,0.16701584397810992,-2.693793935650049,-5.144642055710049,0.00054102,0.5949744212576294,0.0020198910722958453,7.167287598638255e-06,-0.12472394104545237
65,FOXC1,-2.6540007653726057,-4.290037272382919,-5.0222516559251735,0.6005773313440791,0.0007758,5.127910738459882e-05,9.500450906006396e-06,0.7994532083908834,-0.12495155014103276
993,SLC7A8,-1.9539185514565958,-6.063399016217671,-1.4312676685778531,0.8693273938522014,0.00111048,8.641728314117416e-07,0.03572190670485144,0.8809754828082865,-0.12726393942892256
1922,EPB41L4A,-2.1818096478022198,-3.788273927473726,4.748281255932265,-8.276049047308204,9.26192e-05,0.00016280036096095866,0.9999821470088153,5.296036266052977e-09,-0.1284354625738342
1925,APOC1,-2.1391700979279133,0.18784030947646088,-2.154081281908577,-5.22377445450051,0.00162434,0.6064748537677014,0.006964397282251708,5.973418618526395e-06,-0.12875085552481425
716,FGFR1,-1.4585306743020912,-1.7685983534815917,0.04481714117251372,-3.4272354666363984,0.000397274,0.016751926190144338,0.5257759497736219,0.00037376805244165325,-0.12923744267320048
508,CNTFR,-1.618966764199219,-1.7733636503309909,-3.895852260065144,0.031370101531003405,0.00144039,0.01657214989235273,0.0001270844882227913,0.5180502346146485,-0.13015758604457917
933,C9orf78,-2.392471009684441,-1.4709848243295278,-7.6649833813298445,1.177181700876758,7.17119e-05,0.032702083856219484,2.1628012369087977e-08,0.9376469577342272,-0.13022891262154856
1334,TMEM132D,-2.1764555414481492,-2.647106592185343,-4.67550322156729,0.007672169651142006,0.000526874,0.0022486183253833236,2.1109969721632638e-05,0.5044163410132136,-0.13092850329284045
705,SETD3,-2.3424953902824535,0.5689337737976723,-4.090618466343615,-4.306512592284646,9.45677e-05,0.7875162392725344,8.11607935206561e-05,4.9370322701457756e-05,-0.13345185233053813
1254,SIGLEC10,-2.2741718609823747,-0.3118303021401928,-1.6105327267754788,-5.707016908398976,0.000677557,0.32783006569464684,0.02393029791973858,1.9632799842886643e-06,-0.13447739239458723
321,MLIP,-3.1561891623294485,-5.722564574483184,-4.979544122014042,0.4255498751875446,7.68207e-05,1.8942382537809692e-06,1.048217306030357e-05,0.7270813886703567,-0.1346652223868896
1643,CPD,-1.8365960908355534,1.3333235367629093,-5.939761230153517,-1.7354440460353742,0.000137946,0.9556420258480052,1.148783716303464e-06,0.018056862594613848,-0.13868224448655364
40,SEMA4B,-2.1580735711652808,-6.544005939263233,-2.2185455259668014,1.4551164993101644,0.000260084,2.8575506476485744e-07,0.006009477555858513,0.9661221726783686,-0.1388690420706713
236,FCGR2A,-2.1922374803123974,0.9825853841901176,-1.7703801998796778,-6.624963418059201,0.000844602,0.9057221628359208,0.01668448069024936,2.3715728996348306e-07,-0.13934096546859487
1719,OSCP1,-2.431222787493186,-4.598946558097207,-4.437429277098148,0.9006985613134684,0.000210073,2.517923357392563e-05,3.652202599892351e-05,0.8883438751610875,-0.14033481856705454
767,DNAJB2,-2.0211313329520624,-6.886663854172359,3.00236446416013,-3.0356190662314555,0.00114992,1.29818351354178e-07,0.9990064177736375,0.0009204093482787163,-0.14275407623124958
837,TRIM14,-1.9634163031122978,-5.036947469453975,1.2960606706951074,-3.023364837215078,0.000182354,9.184352457766239e-06,0.9518593331475032,0.000946724923743765,-0.1456671211061754
1122,PIK3C2B,-2.153661440576436,-5.139989271543657,0.4483086543184316,-2.6556531790132323,0.00017229,7.244486078747208e-06,0.737355518290673,0.002204896405264491,-0.14772491241819163
2039,SUCLG2,-2.175950928866453,-4.459322052723051,0.9295840935687006,-3.8856889681260833,0.000300957,3.472664803944774e-05,0.8947726556849886,0.0001300931799184316,-0.14792902344684578
59,SFT2D1,-2.558541223425393,-6.580744064202483,-2.20213941690954,0.215044136920814,0.000198924,2.625764798294412e-07,0.006239393269986979,0.6213206348246031,-0.14870261231917192
1237,CTBS,-1.4772560218680355,-6.176004311751672,1.3759104458465092,-0.5266059245175004,0.000265706,6.667997044499636e-07,0.9596179897085764,0.2292492939215474,-0.1491552874697596
2157,PDE9A,-2.628800843780587,-5.405403196277647,-4.952595808676234,1.572755071011811,0.000108798,3.931833296434375e-06,1.1153196339258965e-05,0.973951526858384,-0.14980690043338507
1356,CUL4A,-2.557524097870351,0.13582529621018333,-6.672157201660527,-2.035487492390006,3.51928e-05,0.5775561923937187,2.1273684098967675e-07,0.00913121679538062,-0.14987451737154966
2030,PDCD2L,-2.1696948121273176,-6.2111068510956295,-1.726900054034073,0.5190206280991468,0.000382357,6.150251588045569e-07,0.018409013149200223,0.7676500208049541,-0.15165030677476699
1836,KIF12,-2.1731410314927118,-5.7046539086615216,-2.1609526346423236,0.4337141129265925,0.000324981,1.973991298993354e-06,0.006855824086048323,0.7307957553645439,-0.15207822264985293
524,KCNK2,-2.958084212181682,-5.999500698230851,-6.203657369800173,2.4081144594849517,7.08587e-05,1.0011493436504603e-06,6.256657166661144e-07,0.9961078291647685,-0.15346516200017124
1193,ALOX5AP,-2.3439641025430222,-0.17231082173551956,-8.144538013300334,0.3601542534049374,0.000187132,0.40209095379423804,7.169056177636299e-09,0.6962038980022723,-0.1541337123336417
878,MET,-2.2104282539852376,-6.62594388968971,-1.3802783439280208,0.4490619343949635,0.000278557,2.3662248312315546e-07,0.03999406729284488,0.7376912856829236,-0.154312589544509
194,TRADD,-1.4663564807845524,-5.127037867399282,-1.1890518319054773,0.9862560607517853,0.00504824,7.463781053643831e-06,0.06077405953214028,0.9064414082631929,-0.15512736603321942
264,SPG21,-2.017341226099492,-1.9371415374230643,-5.187670391040597,0.1253374432672341,0.00021876,0.011425308889753509,6.491226896145544e-06,0.5716533867135261,-0.15790846781632495
1767,RABGGTB,-1.9852356039037247,0.18669096260369283,-1.8379322845166355,-5.260123287696232,0.00148977,0.605843061604095,0.014315471455548668,5.493818738883346e-06,-0.15927629964966683
1809,VSIG2,-2.278772805573403,1.539537013444762,-0.9959010630867741,-8.34010972918033,0.000963864,0.971939072109594,0.09169212090579879,4.569727138588975e-09,-0.1600258936836889
2005,GABRB3,-2.628017958676428,-7.346108332180998,-1.6523020435270306,0.15267949813867387,0.000246837,4.507042447009197e-08,0.021783759089883135,0.5869952264170318,-0.1602795002566786
2040,NFATC4,-1.8634704922477605,-6.385954968197539,0.09832497533721048,-0.29140718213015876,0.0019246,4.1119218616822366e-07,0.5563598712761042,0.3382752359466338,-0.16477094970786743
371,GCNT2,-2.9738976438008144,-5.4471647999097605,3.2380787103933883,-7.727077113826176,0.000121008,3.571360155765111e-06,0.9994223425966571,1.874661576304735e-08,-0.1690783786566843
649,CDK5RAP2,-3.4192833567758645,-4.77997745235424,-0.1277835395382273,-6.367137102737467,0.000128603,1.6596455272066837e-05,0.4269680047315053,4.294006631179453e-07,-0.16950800405039024
2087,KDM5B,-2.194531468278509,0.04198269855288175,-1.6468726555703475,-6.004800551743188,0.000127753,0.5241483816518271,0.022051757848228274,9.890062104160347e-07,-0.17101601732085459
1053,ADTRP,-2.2086493087563532,-2.763490585075071,-6.164465399512161,1.2680739207746692,0.000146705,0.0017209227815968642,6.847535667728435e-07,0.9488189234123982,-0.17232235625725045
1483,AP4E1,-2.3473264837512007,1.0703840648883305,-3.1398539381877395,-6.016809106204098,6.08875e-05,0.9216262260801603,0.0007241548628848938,9.620341216962919e-07,-0.1740499213749842
1817,ITPKB,-2.0439847049073094,-3.9932924912906724,1.390990807432894,-4.581219155166519,0.000242746,0.00010154613672905346,0.9609423139652989,2.6228258413569372e-05,-0.17526112071706135
1064,LAMB1,-2.1532852506666265,2.9332231917933167,-6.943388023110412,-3.5046823410651915,0.00023799,0.9988351483352657,1.1392313494748426e-07,0.00031273883710431497,-0.17583190339706767
533,TMPRSS3,-2.2541024173280615,-5.414777759148784,0.7590207338779835,-3.1618656442762765,0.000362798,3.8478715835704606e-06,0.8516637113448351,0.0006883911657166469,-0.17588590292714867
1136,RASGRP3,-2.616530180444997,-4.359850937167957,1.5675127193653713,-6.12291715406979,0.000161352,4.366466163618512e-05,0.9736435288530769,7.534987196404995e-07,-0.17761080508956417
95,ARL15,-2.136682943970465,-6.80015112503784,-2.402498688328639,1.722484422080041,0.000339552,1.5843415290182952e-07,0.003942626769311248,0.9814063588282131,-0.17835275989584054
486,ACAN,-2.329116889522798,-3.924434506978621,0.7802091753683618,-4.9285739216639195,0.000223179,0.00011899091739257044,0.8577221060667599,1.1787479733921293e-05,-0.18090809745096403
1639,TUBA1A,-2.1089474496286145,-6.191119854130376,-1.9248052179313986,0.699591490618802,0.000599781,6.439911011346777e-07,0.011750634723824576,0.8335319920167804,-0.1815818720928548
1722,MBNL1,-3.092292780277276,-6.209243902620671,3.6765874101119667,-7.838251738362928,0.000128479,6.176690340154592e-07,0.999789466530872,1.4512701253787528e-08,-0.182338315006634
1523,KLHL2,-2.2909876138868346,-3.912530409165617,0.673624893156605,-4.734054255343437,0.000177568,0.00012229718891454568,0.825069465970726,1.8447509086425747e-05,-0.18333282161532405
1453,RITA1,-2.166090281841418,-6.47810453865339,-1.5782345447114972,0.4507367356446039,0.00061694,3.325793781248187e-07,0.02573028854453719,0.7384368204411567,-0.18455525036600506
2174,RAB3A,-2.2503451060996458,-8.809002221609605,-1.4339914388703245,2.377522611186166,0.000574918,1.5523790664178995e-09,0.03550650014190202,0.9958249623394888,-0.18573928849913757
1980,STK33,-2.8737998081654084,-4.034640802291965,-6.224344743570732,0.5223155495924412,0.000107503,9.232495393597476e-05,5.965611913003027e-07,0.7690004866144493,-0.18587842862900494
1126,ZNF764,-2.1002939183597684,1.6071121742304915,-1.5614541566163724,-7.466285188769382,0.00120827,0.9758850432326192,0.026716837781945266,3.4175493642927205e-08,-0.18662423601265976
886,GFOD2,-1.0255642280323312,-3.775148828316515,-1.596633976976625,1.1742867019070178,0.000583999,0.00016779472096341101,0.024689313030779383,0.9372560913463204,-0.18680056988152138
280,MTPAP,-2.7178831034802506,-2.670367982575616,-7.441511513474662,0.834279284556396,0.000143325,0.0021315979217852088,3.618165854829129e-08,0.8722497986493355,-0.18732515017552154
2132,TCF20,-1.7059812920888022,3.922952909035694,-8.023493428376376,-2.1467155380571876,0.000113662,0.9998806024997903,9.47341510330304e-09,0.007082678830881757,-0.18821869685524406
234,RAC1,-2.0791221603209733,1.6188895699429353,-1.5348309605273056,-7.46552133964563,0.000263516,0.9765150641964162,0.028357982270997867,3.423565533403777e-08,-0.19068270821117994
498,NFKB1,-2.571536901493581,-8.271757050850205,-1.1039337804556495,0.5168570574084072,3.9153e-05,5.348634814265968e-09,0.0729724395460311,0.7667602641419169,-0.19070384490278403
796,SEMA6A,-2.4542109009634596,-1.4505700452843238,-8.744324082594934,1.687253210465749,0.000298549,0.03422214276053097,1.8016727776236218e-09,0.9798667534461454,-0.19083470242052192
561,COMMD1,-2.8362329480455064,-5.709075436536273,0.48436181786068594,-4.443371494856697,0.000221812,1.9539962002527085e-06,0.7531129554778501,3.602573574617092e-05,-0.19323104489929444
627,NCOA2,-3.036580926890937,-10.848559444683056,-0.1814973365286988,0.7588723244587614,6.89563e-05,1.4172307126499804e-11,0.3970162438775267,0.8516205350972998,-0.19357361268003048
118,ATP6V0E1,-2.29742973433574,-6.31918784569694,6.928135204095404,-8.663940952553505,0.00043429,4.795257641149918e-07,0.9999998820046903,2.167998845043142e-09,-0.19378406519130364
1814,YPEL3,-1.8138072074593379,2.2385954196824716,-1.9462583233820216,-6.904722028940844,0.00019662,0.9942600965115407,0.011190622688529005,1.2453112657513418e-07,-0.1951605517103967
20,GRINA,-2.4816579879016567,-6.4963262014495236,-2.492175737728913,0.36797954540461575,5.77346e-05,3.1891405529529975e-07,0.003209432027028316,0.7000013346298235,-0.1959247383448086
217,SOWAHB,-2.350723912524899,2.1880399604835756,-4.436208180914841,-5.979924780772518,0.00050397,0.9935560463179927,3.662485490334312e-05,1.0473088281744798e-06,-0.19598687727151431
1214,SOX21,-1.6427784469678457,-6.003896121225732,-0.2865696080229559,0.17519120310648853,0.0104459,9.910679878344991e-07,0.34077310389710913,0.5995025077762653,-0.19782319753977684
1624,GGT5,-2.0939300646308725,-7.479330296858467,-1.1445833444521385,1.1497917000197,0.000196123,3.3164212462635956e-08,0.06688831900130258,0.9338563188049636,-0.19872195789971459
1679,SERPINE2,-2.1519472465274903,-0.21755153176250416,-4.281132150675328,-3.1601934839677526,0.000257786,0.37732192550606625,5.234137377742963e-05,0.0006910449463181647,-0.20050590447051908
79,GLTP,-2.1728368741512574,1.6184372736067023,-2.543039277730229,-6.799504734041342,0.000250414,0.9764911683387127,0.0028557403356113172,1.5867013712017036e-07,-0.20093268595184943
539,SCAF4,-2.3973745610407624,-3.854292463193385,2.7946711832363134,-7.340993443344875,0.000153398,0.0001398449534353238,0.998398110454007,4.560437801118998e-08,-0.2014151733632763
447,USHBP1,-2.1546721328849734,-7.141496006931344,-2.562227252024473,2.0249438490740723,0.000816004,7.219447486213176e-08,0.0027326521222550727,0.9906464848550118,-0.2024605018711374
214,TJP1,-2.278291548122882,1.1201180341078334,-8.03257461567218,-1.1377935916855126,0.000148914,0.9295087143290569,9.277380741354797e-09,0.06787073488086018,-0.2025625881468689
910,RABEP1,-2.7691915418226833,-3.036786956207328,-7.366555600426802,0.857443664762495,6.42026e-05,0.0009179398087212502,4.299761640409582e-08,0.8780761873640899,-0.20638737773393068
2125,FNIP2,-2.1383673960546488,-3.448193144827802,0.13784323731002499,-4.346301563349759,9.04334e-05,0.0003561657440687851,0.5786894538308809,4.504834827748456e-05,-0.20692488045059831
1162,RECK,-1.9487004232991256,0.45961995963805863,-1.3925703388789952,-6.16511871456427,0.000148898,0.7423682296102116,0.03892140988600927,6.837242578382282e-07,-0.2086613039846381
77,DBNDD2,-2.0021213670129607,-6.090772542765035,-1.5215512874939832,0.35115392564004766,0.00133997,8.11385243202622e-07,0.029212771826788785,0.6918029467861417,-0.20913430059668148
1417,MIER1,-2.6505683744134476,-4.704944726536574,1.1043214328159563,-5.6128689720899585,6.67123e-05,1.9726348723356585e-05,0.9270879197404261,2.438540477460033e-06,-0.2102978570950389
1377,ADCY4,-1.8111227472546476,-3.5381977177912383,-4.139405586228155,0.9705441893387153,0.00166153,0.0002895186384196217,7.253755451607383e-05,0.9033278835533713,-0.21228181215278918
1416,PLCB3,-1.8853206353964758,-3.8915604701738387,-3.100267128663001,0.05997183097145056,0.00301458,0.00012834642792480263,0.0007932101226287858,0.5344678064240993,-0.2126489769459935
2162,RAB30,-2.159504840100969,-4.478336793635293,0.40109060752312126,-3.682750892564527,4.17567e-05,3.323906284233695e-05,0.7157639245485417,0.00020756730793893078,-0.21358042639563202
441,RASSF1,-1.5737151506477178,-5.4355063203461755,-1.051916939811939,0.48176190871632013,0.000984867,3.6685300970532927e-06,0.08150079497258747,0.7519981744976216,-0.21408598324977346
648,AK4,-2.6998983060078157,-8.457485112305593,-3.1451768680983476,2.2137747831756305,3.43525e-05,3.4875053794641518e-09,0.0007153397401813962,0.9939245474469092,-0.21486537986747734
1552,ADGRA2,-2.1098377216561586,-7.615405520627302,-0.44839127767776027,0.443306513583562,0.000521455,2.4243452569700976e-08,0.26260763962937284,0.7351188534663742,-0.21516285329217077
1190,HIST2H2BE,-2.6766431103686954,-7.231723366412007,3.5848490441025698,-5.683993472304227,1.90741e-06,5.865116028670024e-08,0.999739961287061,2.070168178834485e-06,-0.21682307725126293
673,KLF4,-2.5446637975811788,-4.068246051370596,-5.520060309994289,0.6412034868284945,9.29654e-05,8.545093835684027e-05,3.019523254616919e-06,0.8140320800789367,-0.21885191363214251
1627,PTPRU,-1.9143950770912719,-5.870104095117957,0.5451140890947264,-1.7321575149208066,0.000412455,1.3486377724756042e-06,0.7781938016832577,0.018191531337433,-0.21899371494503694
1439,ZNF30,-2.4543826786726313,-0.6155681499355449,0.03622908368994272,-8.102415942681196,0.000125687,0.19506981202563406,0.5208430511993596,7.899217170270457e-09,-0.2197678288181506
709,RARB,-2.47627965867653,-8.11111602776429,-1.0804716046894975,0.43622481660804663,0.000330106,7.74254911287351e-09,0.07671237195888946,0.7319315734669849,-0.22108730663602505
1224,EPHX1,-2.0321141128542832,-2.5987398927637106,0.9063313177009774,-5.746334354640542,0.000475012,0.002512854916982691,0.8896238820511303,1.7933492129273476e-06,-0.22373343185673766
1825,BCAR3,-3.023876778636647,-6.059281087494726,2.699557657423915,-7.0623209964315405,9.75285e-05,8.724057786978716e-07,0.9980066856503239,8.6632124721242e-08,-0.2250690150987349
667,TOB1,-2.103603512383028,-4.521012664792466,0.356766645199062,-3.501965953614555,0.00147044,3.0128273868781555e-05,0.6945515920085625,0.00031470044151127855,-0.22590023934314574
1547,TMEM97,-1.7997068019862696,-5.446069759792652,0.8235813243213058,-2.146893977880944,0.00414894,3.5803763954408113e-06,0.8694796845320882,0.0070797899465276926,-0.22837700123224713
549,IL6ST,-2.2072467274215595,-6.885166734380323,1.027413631125808,-2.1678087683492406,0.000164657,1.3026663928678116e-07,0.914174657251164,0.006749166926467124,-0.233970281556513
795,SEMA6C,-1.1615385443652748,0.6769514938703722,-1.6218311905340366,-3.9574964208144032,0.00536127,0.8261722497049537,0.02333010065829333,0.00011026957153544255,-0.23629341406370719
813,BDH2,-2.161211828778014,-5.645132709615539,2.5680397509759576,-4.826765037101145,0.00025711,2.263947268747933e-06,0.9973035794594449,1.4901448672844273e-05,-0.23670375156778078
1207,KLF13,-2.5641540320011487,-6.498086960162634,0.017182801850506385,-2.648920098390921,0.0002571,3.176237009903682e-07,0.5098899257598428,0.002239269211498953,-0.23956036011660053
1650,DMPK,-2.127117285578889,-3.4097139845822193,0.19444524881820613,-4.608639677548308,0.00159881,0.00038914994808737443,0.6100986082137734,2.4623491188951137e-05,-0.24042609276260896
165,IGF2,-1.9737308592192648,-6.5294916523453885,0.06769654478642487,-0.9034343445924443,0.00322629,2.9546648071047205e-07,0.5388905498210983,0.11103282289255399,-0.24067281241560234
1869,KIF1B,-3.2009804917143563,-9.80572516091981,-3.728936650796817,2.4810808774702293,7.28757e-05,1.564137178403439e-10,0.00018663035798463032,0.9967077941904048,-0.24177324318388815
1967,NINL,-2.9033154711163007,-3.6778604291587484,0.2406951259859191,-6.725245508446515,3.53278e-05,0.00020991737906023028,0.6351143417631899,1.8825842014655444e-07,-0.24207739971174047
547,MOV10,-2.145282761696311,-6.398790171435534,1.9780772496448058,-3.479826607883627,0.000337813,3.992175777007721e-07,0.989591723883364,0.0003311536529424168,-0.24411520743090387
503,SEC11C,-2.485492667743801,-7.212606497224674,0.6583031359762218,-2.367527968402259,0.000262025,6.129054401347732e-08,0.8199190269242033,0.004271818874771368,-0.24422555440321814
158,ATXN7L2,-1.6604018632959874,0.5318775658662165,-1.801044989370553,-5.179270394474702,0.00214448,0.7728884378267991,0.01556475061391352,6.6179995204636785e-06,-0.2445387046818459
781,GRIK3,-3.0499372244756198,-0.21011593971774278,-6.654221542388271,-3.76324502726407,7.36942e-05,0.38135289369711634,2.2170646700230474e-07,0.00017245669911380103,-0.24629513932387082
632,HMGB2,-2.3319410845580304,-4.285453755867982,-4.648502119467227,0.4586215033535738,0.000556743,5.182314159820191e-05,2.2464053481874298e-05,0.7419282774959237,-0.2465851863845907
738,CCAR1,-1.960124122747703,-6.846382101706302,-1.0323778127692058,0.5171878104870645,0.000297886,1.424353661847161e-07,0.0849327524052433,0.7668964379176454,-0.24686662262422243
1365,CAV1,-2.2189795634297176,-7.221712943026114,0.7253202639176363,-1.6419597782801931,0.000274462,6.001876170542269e-08,0.8415907034101038,0.022297036926802738,-0.24690229451658618
1933,MPP6,-3.0899107701914423,-1.853642414533443,0.7261237405103549,-9.624383699165064,3.75928e-05,0.013813904851622795,0.841837191543261,2.374741275095386e-10,-0.24702834376897087
407,SLC39A12,-2.80059844418125,-6.6398526779334075,-0.029706807320922946,-3.215939742581974,8.34737e-05,2.291644371203457e-07,0.4829060516222714,0.000607849678588461,-0.24728398254875894
253,CD38,-2.0110358362312293,-8.328247787479436,-0.9686405926367445,1.7774732677668763,0.000153814,4.6962608395836015e-09,0.09705556317065185,0.9835813658937278,-0.24771793394260255
1850,CHPT1,-2.1961588229092834,-6.8550269684293,1.2510162153516424,-2.4761335181148425,0.000417032,1.396281458357553e-07,0.946877606984937,0.0033297985187198745,-0.24861130041077506
1027,LIN54,-2.4633921967641847,-8.324229273849353,0.7788062686318196,-1.3382310433898001,7.41766e-05,4.739916860509812e-09,0.8573274395493712,0.043881424013375164,-0.24891290971912983
1199,ACER3,-3.70909617222918,-11.88619037284891,-3.0503473632379943,2.313757593290322,1.49957e-05,1.299599774003741e-12,0.0008897460178897663,0.9951678684172391,-0.2492486043515072
1047,DAZAP2,-2.036560895515247,-4.5398023661419,-3.0703878386325982,-0.023556061820338113,0.000754027,2.8852609847687257e-05,0.0008496557556512652,0.4864433642276548,-0.25401059667484915
768,CRYBG3,-1.8367682034296198,3.202564096648478,-6.561829535830527,-3.6921367447215716,0.000974305,0.9993731500716987,2.74264972142536e-07,0.0002031304487196736,-0.25684959560246023
742,SLC46A1,-1.176995719695182,-3.4330745993568694,0.3293908350378541,-1.9718318212725543,0.00139997,0.0003687781767117552,0.6810172101137755,0.010557443464285202,-0.2574214044176706
1587,SEMA3F,-1.4183299271043128,-6.377082468663579,0.16258690403549966,0.40099505069135405,0.000208728,4.1967910692620236e-07,0.5925145447849669,0.7157191586763054,-0.259751788770631
8,ZNF707,-2.216355930906935,-6.110047716667313,0.06205837675577085,-2.1604153818209726,0.000149424,7.761612313070303e-07,0.535663010677071,0.006864252218025426,-0.259889488168618
1448,FTH1,-2.034520848096524,-7.708230802289564,-1.8992489695842938,1.9242279459762102,0.00149429,1.9578038995883944e-08,0.012453985933382976,0.9882339196365273,-0.2632815469346794
1489,CASP7,-2.2706890173596137,-6.591756250051081,2.4071659590083416,-4.214656464222815,0.000253907,2.5600216537151276e-07,0.9960993525561657,6.099820340057337e-05,-0.26452995053111894
375,RGS4,-2.1387765314713896,-1.9008392572879507,-7.936000587082461,1.832712009811374,0.00104877,0.012409030522708852,1.1587757762848574e-08,0.9855139241482656,-0.2646330400241448
162,PPP1R9B,-2.174452510450706,-4.976298598796685,0.6791482234090669,-3.8161121118934713,0.000251224,1.0560799918130277e-05,0.8268974619780127,0.00015269385825200123,-0.264984159321495
617,ECHDC1,-2.2835488581226646,-9.763665892514283,-1.1323632266990011,2.4411239381393517,0.000236259,1.7231937366452669e-10,0.06866607098433816,0.9963916708207601,-0.26737643445098946
1971,GBP1,-1.964824407406868,-7.672111272059406,-1.1062427535592312,1.2629625899014092,0.000583042,2.1275938128520883e-08,0.0726136001014837,0.9482443605632875,-0.2701530355827708
1761,ST6GALNAC2,-2.179380348449126,-6.302882386087728,0.5151291564093016,-2.3728109981424526,0.000295674,4.978716505435046e-07,0.7660479734152426,0.004220386572146443,-0.27040386374558345
1383,RBBP5,-2.116942770511775,3.841776085557817,-8.564149751327326,-3.25321037132481,0.00027201,0.999856066660963,2.7280369446326317e-09,0.0005578883253526127,-0.27079262092649903
2093,SLAIN1,-2.194071642632375,0.46180224362357924,-5.968212593112633,-2.7015894835026626,0.00027505,0.7433281080625551,1.0759372404357721e-06,0.0019840289631611217,-0.27096415084909853
1781,EAF1,-2.0915458252725214,-4.9901893375286415,0.260466258565826,-3.1718846124350244,0.000832389,1.0228365067427671e-05,0.6455981297760325,0.000672702649519708,-0.2711617025967128
1060,ARFGAP2,-1.4422522432515514,-6.610060350798192,-0.8892016556425758,1.54298816637622,0.0014938,2.4543672236503856e-07,0.11430903508082539,0.9721549921724807,-0.271586185051649
975,DBH,-2.1449745219304437,0.3041144142547281,-1.3993749554258978,-6.970894589273088,0.000190434,0.6682430466003071,0.038339532061067494,1.0693142743449538e-07,-0.2718719274421546
428,HSDL2,-2.8978855390810767,-8.344772325453462,4.28248320483678,-6.273101856390888,5.74137e-05,4.520928854010573e-09,0.9999478211944056,5.332095412052177e-07,-0.2736223932940567
111,NIPAL2,-2.1371284713155627,-6.147233725532879,-2.164707454001075,0.256049465846574,0.000137804,7.124689875250741e-07,0.006797206722961871,0.6432677817792702,-0.274084383290115
1398,DOCK7,-2.791287676283557,-11.562255587116159,0.0027121417778238747,1.5341928796965019,4.77172e-05,2.7399611998061476e-12,0.5015612292330329,0.971601506634933,-0.27524792279852717
262,GPAM,-2.2398581779728706,-6.019717220737076,-3.43075393996309,1.0653319518567768,0.000353039,9.556136932458664e-07,0.0003707532904283442,0.9207818328275077,-0.277594112487463
1092,TXNDC11,-2.366392447245401,-3.9565959524769037,1.4600892111047143,-6.277129172435356,0.000147742,0.00011049841691212387,0.966494941971539,5.282878203109457e-07,-0.2790764286785572
2063,GOLGA1,-2.0725716749704,-2.009617252232478,-5.830969602898546,-0.05326894870373423,0.000278006,0.00968624741390222,1.4758076464020157e-06,0.4693743144173818,-0.27935679648725964
1259,UCKL1,-2.102115688813965,-8.211635187761178,2.4724183218794793,-2.247247119577417,0.00159877,6.142777849655872e-09,0.9966416904205638,0.005627325823117564,-0.28001948650287023
1654,RNASEH1,-2.3759189458169474,0.7390307114157195,-1.165884166151816,-8.390846988630893,0.000986382,0.8457541686395396,0.06389135378015287,4.0658655154476715e-09,-0.28165726765269117
1946,RSPO2,-2.715357191060066,-5.224124425423344,-6.247979075102497,1.6347509210886941,0.000207729,5.968606979521027e-06,5.649638757137884e-07,0.9773382229315697,-0.2818801677094913
517,DECR1,-2.23822748927591,-1.2711259855038899,-8.242206786341772,1.0981325745473949,0.00014137,0.05084087782230577,5.725233597222926e-09,0.9261187708440191,-0.2834196215784228
2110,C18orf25,-2.0717031260088365,0.01605788157286055,-1.493368746465804,-6.438554251190412,0.000182804,0.5092426067252882,0.031110396718296546,3.6428860830535863e-07,-0.2834592896761412
443,RPL4,-2.0674075500602322,-4.446857944666733,0.10778288830152494,-3.588683768353471,0.000249171,3.573769469595664e-05,0.5617283070261452,0.00025775332500616396,-0.28758936242299704
2000,PDYN,-2.152784268566832,-5.118022862159277,-0.011577652841719487,-3.0780270894394426,0.00187592,7.6203308667840676e-06,0.49333576196089735,0.0008348533360455801,-0.2915457997899906
499,NFKB2,-1.726312429515017,-4.5439139116298675,-3.4550426708456854,1.0664662611189337,0.00188374,2.8580753594037573e-05,0.0003505944535530555,0.92097213836166,-0.29225883880192804
762,RFPL2,-1.901258257883785,-0.39386220899747165,-5.339174064012698,-1.7250832507229152,0.0003403,0.2876343554084637,4.579562042729576e-06,0.018484759179165703,-0.29239079168028825
816,SEC11A,-2.009212735892035,-9.556062585126169,2.941169539567152,-1.1861421381709374,0.000250417,2.7793127181004795e-10,0.9988562438319195,0.06115761622126545,-0.2955661626756414
874,STOML1,-2.089972231686047,-6.557386684019981,0.5085815336347156,-1.995047846736634,0.000523842,2.7708511469041906e-07,0.7633351636233059,0.010013397818938535,-0.2956560503439596
