,Gene,Y1a,Y1b,Y3a,Y3b
12626,ENSG00000204954,0.07550375717336237,0.034330522611931265,3.219508386760407e-10,4.495232856156497e-09
12627,ENSG00000204956,0.005122383946873076,0.006709069478817636,6.697398814075823e-06,2.663699373214275e-05
12628,ENSG00000204967,0.0991607188640112,0.09577840662298565,4.6245975538553767e-07,2.8779040477988677e-06
12629,ENSG00000204977,0.00022438753163040644,0.0003775160460505608,0.0008887311938677572,0.0025551738432226094
12630,ENSG00000204991,0.007960064636472038,0.011104490113736723,0.0013865019415556172,0.0027791625436657135
12631,ENSG00000205035,0.005117474061895646,0.0067031540167751934,9.247624596698153e-06,3.1453634412639344e-05
12632,ENSG00000205037,0.0051162473223890685,0.006701675960902339,0.880034063868392,0.9063478173954695
12633,ENSG00000205041,0.005115020875439457,0.0067001982287446795,4.2445739269784925e-16,7.596681138328244e-14
12634,ENSG00000205060,0.028619176825946422,0.041734599573432604,0.00040020744741059753,0.0011575305315098248
12635,ENSG00000205084,0.11814547185579957,0.13612652179164467,6.369399935799296e-10,8.368599217442058e-09
12636,ENSG00000205085,0.005111343289242032,0.0066957669738636465,1.8257875640942756e-10,3.884722721829086e-09
12637,ENSG00000205089,0.005110118011829987,0.006694290535867619,6.557900760072289e-06,6.740308952662707e-05
12638,ENSG00000205090,0.0025474723892913976,0.003334387463985342,7.100101743716972e-05,0.00021393006223476374
12639,ENSG00000205116,0.005107668333572622,0.006691338629902799,0.008095797488724235,0.009028618929946013
12640,ENSG00000205133,7.178027590743032e-18,7.672012365373633e-10,2.873387263464999e-14,5.41990207159163e-14
12641,ENSG00000205138,0.005234118567197657,0.0056134023488974795,2.1794212926060974e-05,8.295719963309921e-05
12642,ENSG00000205155,0.0051039960065691605,0.006686913194976046,0.0001242843800278953,0.00034963346143346356
12643,ENSG00000205181,2.30322113669285e-12,7.276158955826734e-08,7.444059550264349e-11,5.785831927205729e-11
12644,ENSG00000205189,0.0041442252367042895,0.006070162649973177,3.9347606071621956e-07,3.759536955285947e-06
12645,ENSG00000205208,0.0007568193468266584,0.001448296682261262,9.653337694294663e-09,1.6292478119203887e-07
12646,ENSG00000205213,0.09707397620139296,0.100283163825318,6.477275477862718e-08,7.749692748200169e-07
12647,ENSG00000205250,4.845731228729552e-09,0.00010238003460021568,1.0640923819911362e-07,8.270342463866835e-07
12648,ENSG00000205268,9.605156325460824e-09,2.150019282910285e-06,1.886419591824729e-09,5.8134902389450614e-08
12649,ENSG00000205269,4.1925913182073566e-22,3.3816926155353382e-12,1.458942331292715e-12,9.090800509639598e-11
12650,ENSG00000205279,0.0025043396577756035,0.0034167425877593845,0.009081296408709982,0.023801472795845994
