,Gene,Y1a,Y1b,Y3a,Y3b
8885,ENSG00000165389,0.01001845760852968,0.01001845760852968,0.022556897120770227,0.022556897120770227
8886,ENSG00000165392,4.4563392546759e-16,4.4563392546759e-16,4.3962255511376485e-05,4.3962255511376485e-05
8887,ENSG00000165406,1.16170465586708e-15,1.16170465586708e-15,3.169538002357503e-05,3.169538002357503e-05
8888,ENSG00000165410,4.237009177925763e-05,4.237009177925763e-05,0.027681911084107853,0.027681911084107853
8889,ENSG00000165416,5.10304632315884e-13,5.10304632315884e-13,1.1381957074959937e-05,1.1381957074959937e-05
8890,ENSG00000165417,8.548998265034655e-17,8.548998265034655e-17,4.859228306170101e-06,4.859228306170101e-06
8891,ENSG00000165424,4.8920637295116614e-14,4.8920637295116614e-14,0.002619157337274433,0.002619157337274433
8892,ENSG00000165434,3.418859251908759e-12,3.418859251908759e-12,0.7052553872293609,0.7052553872293609
8893,ENSG00000165443,2.1199236769217255e-07,2.1199236769217255e-07,2.92206769256081e-11,2.92206769256081e-11
8894,ENSG00000165449,1.0534253878249413e-12,1.0534253878249413e-12,0.15297156974281978,0.15297156974281978
8895,ENSG00000165457,0.9842248365379125,0.9842248365379125,0.0021140351129557183,0.0021140351129557183
8896,ENSG00000165458,0.00526060843052547,0.00526060843052547,0.00022897136725272531,0.00022897136725272531
8897,ENSG00000165475,4.724310011056732e-05,4.724310011056732e-05,0.033668772315007374,0.033668772315007374
8898,ENSG00000165476,0.21139508062452464,0.21139508062452464,0.9929372652779129,0.9929372652779129
8899,ENSG00000165478,6.767807813114878e-13,6.767807813114878e-13,8.300069075116337e-08,8.300069075116337e-08
8900,ENSG00000165487,1.026461033096971e-07,1.026461033096971e-07,1.9607139973038372e-05,1.9607139973038372e-05
8901,ENSG00000165494,2.9131418277961914e-07,2.9131418277961914e-07,2.7589924956994173e-10,2.7589924956994173e-10
8902,ENSG00000165495,7.452243958243099e-10,7.452243958243099e-10,5.7360961366961997e-05,5.7360961366961997e-05
8903,ENSG00000165502,2.5338186650058186e-07,2.5338186650058186e-07,0.0351458957354469,0.0351458957354469
8904,ENSG00000165506,3.8840154237927735e-08,3.8840154237927735e-08,8.273823917236893e-05,8.273823917236893e-05
8905,ENSG00000165507,3.7079047364444445e-11,3.7079047364444445e-11,0.9324956014028453,0.9324956014028453
8906,ENSG00000165512,0.00038329569717655853,0.00038329569717655853,0.0010273656495394484,0.0010273656495394484
8907,ENSG00000165516,2.2267960524973566e-20,2.2267960524973566e-20,3.634939366333622e-05,3.634939366333622e-05
8908,ENSG00000165521,1.7007498440402915e-11,1.7007498440402915e-11,3.735588610807481e-10,3.735588610807481e-10
8909,ENSG00000165525,6.461725637676955e-22,6.461725637676955e-22,0.00016766341409271067,0.00016766341409271067
8910,ENSG00000165526,0.000295949131422158,0.000295949131422158,0.004557616485512925,0.004557616485512925
8911,ENSG00000165527,1.9615155603866125e-18,1.9615155603866125e-18,4.459494777663912e-06,4.459494777663912e-06
8912,ENSG00000165533,2.2339462319289524e-07,2.2339462319289524e-07,1.483258225274467e-11,1.483258225274467e-11
8913,ENSG00000165548,2.929344988680339e-09,2.929344988680339e-09,0.30282900754127284,0.30282900754127284
8914,ENSG00000165553,3.694473496736324e-18,3.694473496736324e-18,0.11800055049831522,0.11800055049831522
8915,ENSG00000165566,0.4756046679267304,0.4756046679267304,0.998691884138946,0.998691884138946
8916,ENSG00000165568,3.4752958083095335e-07,3.4752958083095335e-07,0.0006706311032946092,0.0006706311032946092
8917,ENSG00000165572,1.6580146480336395e-11,1.6580146480336395e-11,3.2003435084030905e-08,3.2003435084030905e-08
