,Mean,Min,Names,Num
8047,-0.6179815582938428,0.004764,IMPAD1,199
8048,-0.7183498224404637,0.002041,FAM110B,639
8049,-0.37736232741468934,0.0009204248660950001,UBXN2B,279
8050,-0.43774631738221,0.0169573606888,CYP7A1,135
8051,-0.3460376109364726,0.0073739999999999995,SDCBP,208
8052,-0.3318976415862807,0.005713,NSMAF,366
8053,-0.3909770665999763,0.00208888589672,TOX,1271
8054,-0.39146822788430896,0.0050471562541,CA8,685
8055,-0.4180482587861841,0.00044830000000000005,RAB2A,598
8056,-0.45599864268865165,0.001837,CHD7,811
8057,-0.5042360896375653,0.0008197000000000001,CLVS1,795
8058,-0.5981502397548577,0.0008494017467719999,ASPH,915
8059,-0.4145779501458121,0.0008323504829389999,NKAIN3,4224
8060,-0.5255651299000406,0.00790762379117,GGH,239
8061,-0.6568132422490598,0.0037046870881,TTPA,211
8062,-0.4655050552657024,0.01435,YTHDF3,179
8063,-0.43762259014180654,0.002311,BHLHE22,74
8064,-0.45386056874082775,0.0040219999999999995,CYP7B1,774
8065,-0.3263802986992387,0.0002339,ARMC1,312
8066,-0.4532266911041818,0.0002339,MTFR1,430
8067,-0.4827521190497187,0.0003323,PDE7A,710
8068,-0.29092779049997264,0.002402,DNAJC5B,530
8069,-0.3091850205207124,0.001239,TRIM55,297
8070,-0.2981148504880607,0.01137,CRH,94
8071,-0.33293918536140615,0.01209,RRS1,104
8072,-0.28940828074653063,0.01209,ADHFE1,329
8073,-0.3783708252487092,0.013309999999999999,C8orf46,191
8074,-0.4183892380931459,0.0075569999999999995,MYBL1,244
8075,-0.4483082769299235,0.002196,VCPIP1,221
8076,-0.4069049784872497,0.01715,C8orf44,143
8077,-0.4034429442733262,0.0138,C8orf44-SGK3,813
8078,-0.4039178395170928,0.0138,SGK3,642
8079,-0.42638599272806005,0.030660000000000003,MCMDC2,230
8080,-0.5135017233890805,0.00150551598868,TCF24,111
8081,-0.47581141528235565,0.00150551598868,PPP1R42,264
8082,-0.49251400884081564,0.0026030000000000003,COPS5,149
8083,-0.4582544226928407,0.01407,CSPP1,476
8084,-0.47652929579121234,0.003146,ARFGEF1,640
8085,-0.5301094127319403,0.00173355345361,CPA6,1549
8086,-0.503144132154353,0.000745841019752,PREX2,1632
8087,-0.49359037573051795,0.001394,C8orf34,2240
8088,-0.4402142867016911,0.00011840000000000002,SULF1,828
8089,-0.5752132126832851,0.00034599591876400003,SLCO5A1,742
8090,-0.44141362245521965,0.01652,PRDM14,212
8091,-0.377346832566512,0.0002901,NCOA2,966
8092,-0.5551036725880171,0.006645,TRAM1,204
8093,-0.6338903677628961,0.0052715789043799996,LACTB2,247
8094,-0.576339462882583,2.26983462417e-06,XKR9,478
8095,-0.4763599050657989,0.0005225,EYA1,1378
8096,-0.4097274085012018,0.00556907935822,MSC,112
8097,-0.3753600183509093,0.002785,TRPA1,511
8098,-0.4785960547592507,0.00177301506859,KCNB2,1982
8099,-0.6191387117233191,0.0201257667807,TERF1,247
8100,-0.411626155235342,0.019755873336599998,SBSPON,221
8101,-0.38954361189244,0.00220205065812,C8orf89,175
8102,-0.6024494599891347,0.003788717111,RPL7,110
8103,-0.5052079860183551,0.003788717111,RDH10,233
8104,-0.5199009328862074,0.00164818921655,STAU2,1742
8105,-0.6441570008964185,0.005867,UBE2W,534
8106,-0.6205469789865833,0.00737555793092,TCEB1,229
8107,-0.5553546101223811,0.00737555793092,TMEM70,141
8108,-0.4822939983425915,0.018084286881400003,LY96,308
8109,-0.3722053887999707,0.003303,JPH1,565
8110,-0.37107968567794714,0.00369304272565,GDAP1,170
8111,-0.36805189882645833,0.0119722298301,PI15,223
8112,-0.416295070839977,0.00732850491605,CRISPLD1,358
8113,-0.6157068798091737,0.008485,HNF4G,381
8114,-0.6617218998545878,0.004957,ZFHX4,680
8115,-0.4549483664447767,0.029789999999999997,PEX2,175
8116,-0.38997520901340776,0.005664047413050001,PKIA,382
8117,-0.4506348343309473,0.004948588727529999,ZC2HC1A,271
8118,-0.3184466207173166,0.001805,IL7,308
8119,-0.3826663655505827,0.004682184798939999,STMN2,362
8120,-0.4736663137887,8.024e-05,HEY1,76
8121,-0.2932497766559526,0.0030854447452600005,MRPS28,426
8122,-0.2711466711287435,0.0145119118616,TPD52,845
8123,-0.3822996908704393,0.003752,ZBTB10,218
8124,-0.4743981239117891,0.002874,ZNF704,775
8125,-0.5195949128101583,0.002912,PAG1,601
8126,-0.3485621284007917,0.0009082976879249999,FABP5,36
8127,-0.7173425566688213,0.00125777803945,PMP2,141
8128,-0.5566556548445488,0.00125777803945,FABP9,140
8129,-0.3047527665270211,0.0068739351678100006,FABP4,153
8130,-0.4068168203677939,0.0285071581505,FABP12,175
8131,-0.49447042944786795,0.009032,IMPA1,248
8132,-0.4721308975139278,0.009032,SLC10A5,121
8133,-0.47110723201824517,0.009032,ZFAND1,224
8134,-0.4054983781656588,0.006502,CHMP4C,248
8135,-0.31841052130927244,0.02712,SNX16,366
8136,-0.46357449934994127,0.001486,RALYL,3262
8137,-0.25471625547410554,0.0036030000000000003,LRRCC1,207
8138,-0.32292224015126686,0.0110335662975,E2F5,160
8139,-0.37318529388653005,0.01171,C8orf59,61
8140,-0.3448231281720516,0.01113,CA13,194
8141,-0.3565091774144148,0.01095,CA1,229
8142,-0.48422640212148155,0.05573023180930001,CA3,88
8143,-0.4044400072909037,0.0268,CA2,119
8144,-0.8141587086414648,0.003247,LOC101929601,7
8145,-0.8141587086414648,0.003247,LOC101929627,7
8146,-0.36035429180360434,0.3154,LOC100288562,4
8147,-0.48527304875658084,0.016651535021799998,PSKH2,212
8148,-0.28086423777021935,0.014130000000000002,ATP6V0D2,464
8149,-0.48078232946781546,0.01017,SLC7A13,238
8150,-0.5353056094088805,0.001814,WWP1,585
8151,-0.7141842988134018,0.0057090000000000005,RMDN1,292
8152,-0.5757564958360598,0.008717,CPNE3,289
8153,-0.44776330211413,0.00037549999999999997,CNGB3,892
8154,-0.4012404586268318,0.0007837,CNBD1,3107
8155,-0.3992877915384446,0.0261033981879,DCAF4L2,66
8156,-0.41343060221261285,0.0027992120903000003,MMP16,1278
8157,-0.5138214869490302,0.0017649999999999999,RIPK2,268
8158,-0.41787574443761094,0.007017,OSGIN2,195
8159,-0.42507227352599297,0.0002813,NBN,357
8160,-0.4200694104922265,0.001523,DECR1,305
8161,-0.4335096825705963,0.006555,CALB1,178
8162,-0.5410736978529701,0.014830000000000001,TMEM64,205
8163,-0.47879846091193007,0.004208,NECAB1,767
8164,-0.553645295393809,0.00515059925988,C8orf88,170
8165,-0.47422417199320305,0.01293,TMEM55A,242
8166,-0.4259975876374109,0.02191,OTUD6B,125
8167,-0.4242415166318856,0.0005237999999999999,LRRC69,592
8168,-0.3435541456273735,0.0008151,SLC26A7,624
8169,-0.39094832363484583,0.006211727557990001,RUNX1T1,318
8170,-0.3888837402957632,0.002936,TRIQK,280
8171,-0.544934974387127,0.00769226729957,C8orf87,204
8172,-0.46171407471689485,0.0109,FAM92A1,187
8173,-0.39138320221901773,0.021153088523499997,RBM12B,117
8174,-0.4700511345714697,0.020880000000000003,TMEM67,253
8175,-0.271640524826972,0.01824,PDP1,107
8176,-0.3774063300418165,0.00644,CDH17,625
8177,-0.4835631321106195,0.00404,GEM,195
8178,-0.44534387245246015,0.009476,RAD54B,597
8179,-0.43852720578547305,0.01524,FSBP,99
8180,-0.46427503985514074,0.003022,KIAA1429,483
8181,-0.6813247582573327,0.00380405919829,ESRP1,536
8182,-0.5707652718207312,0.001709,DPY19L4,525
8183,-0.5142013532642596,0.00382877917362,INTS8,334
8184,-0.6235842917178733,0.0009006076881729999,CCNE2,160
8185,-1.031784024289395,0.000112469359346,TP53INP1,211
8186,-0.4391133694167488,8.27160372385e-05,NDUFAF6,482
8187,-0.5233364311059188,0.006884,PLEKHF2,191
8188,-0.6168469735981897,0.00258796250833,C8orf37,269
8189,-0.4080867586687792,0.009656058687409999,GDF6,118
8190,-0.4678677516685092,0.042089999999999995,UQCRB,94
8191,-0.46210855750881763,0.01547,MTERF3,137
8192,-0.4617182928851096,0.00320981804412,PTDSS1,329
8193,-0.4924399036155056,0.000412608974109,SDC2,617
8194,-0.41240702282909875,0.00129605869301,CPQ,1631
8195,-0.5923389959722162,0.007404000000000001,TSPYL5,192
8196,-0.49385161146316353,0.00949,MTDH,394
8197,-0.31407472561774225,0.008445000000000001,LAPTM4B,661
8198,-0.384337308380366,0.00048688817412299997,MATN2,797
8199,-0.47602896473644296,0.0004958907366010001,RPL30,120
8200,-0.4746196695252186,0.007679999999999999,ERICH5,201
8201,-0.4623054139782024,0.0174463651188,HRSP12,172
8202,-0.3625767195743385,0.010588598376100001,POP1,364
8203,-0.39864956289163356,0.001592,NIPAL2,466
8204,-0.3653431159714616,0.04073,KCNS2,69
8205,-0.37581655561224675,0.00022200000000000003,STK3,1505
8206,-0.4090526188768389,0.0154143838944,OSR2,64
8207,-0.3806533296663428,3.708e-06,VPS13B,3011
8208,-0.3001628564175468,0.01829,COX6C,140
8209,-0.42846237205262255,0.002651,RGS22,568
8210,-0.4766888084900376,0.03368,FBXO43,144
8211,-0.5467267448936043,0.03368,POLR2K,100
8212,-0.5076783228810183,0.006097,SPAG1,386
8213,-0.3927334077198285,0.014819999999999998,RNF19A,381
8214,-0.3254129128114644,0.0071790000000000005,ANKRD46,277
8215,-0.5085934449586297,1.67675768802e-05,SNX31,598
8216,-0.3647389709879486,0.001428,PABPC1,244
8217,-0.7047843717731982,0.002345,YWHAZ,229
8218,-0.3059994061273626,0.039439999999999996,ZNF706,68
8219,-0.38106817467867615,0.0015890000000000001,GRHL2,934
8220,-0.4455713549150611,0.00169520646561,NCALD,2149
8221,-0.38872193402411126,0.01054,RRM2B,278
8222,-0.48536698860315575,0.000165787352578,UBR5,844
8223,-0.8137933984511706,6.20169261171e-05,ODF1,229
8224,-0.7108430890953946,0.0014759999999999999,KLF10,135
8225,-0.5523167711385436,0.00177235114797,LOC101927245,206
8226,-0.45808898002428106,0.00016844367079600002,AZIN1,318
8227,-0.5281422451087732,0.006803,ATP6V1C1,344
8228,-0.6567105960594315,0.00161845930101,BAALC,611
8229,-0.6658280142559626,0.006548999999999999,FZD6,282
8230,-0.5526648946293203,0.0005868,CTHRC1,176
8231,-0.4417623794941318,0.01757,SLC25A32,194
8232,-0.3894972605527497,0.01757,DCAF13,236
8233,-0.3250253083975434,0.0001384,RIMS2,4405
8234,-0.3358184624672076,0.004514,DCSTAMP,225
8235,-0.46272439149059486,0.002439,DPYS,537
8236,-0.315353691721139,0.0008878,LRP12,618
8237,-0.42022336154425016,0.0006337000000000001,ZFPM2,1898
8238,-0.5407894622082042,0.0009501,OXR1,2115
8239,-0.6623042361977314,0.006188579324969999,ABRA,118
8240,-0.3891320514549212,0.0036969999999999998,ANGPT1,1390
8241,-0.4240884844109021,0.00460326722158,RSPO2,1033
8242,-0.2562669596992833,0.02343,EIF3E,389
8243,-0.23443277739679533,0.01345,EMC2,284
8244,-0.38479076992703604,0.0779762868381,TMEM74,98
8245,-0.5238067890718081,0.001725,TRHR,235
8246,-0.46921762689269947,0.0025109999999999998,NUDCD1,464
8247,-0.48631017117947706,0.0025109999999999998,ENY2,138
8248,-0.5885472850702433,0.0006235799851490001,PKHD1L1,959
8249,-0.5392905368402187,0.00207906057197,EBAG9,187
8250,-0.4441927200086154,0.0056840266755,SYBU,644
8251,-0.34287103480767334,0.04072185281619999,KCNV1,66
8252,-0.43059225361733006,0.00044039999999999997,CSMD3,4534
8253,-0.527434801404854,0.00194197850407,TRPS1,922
8254,-0.6269592414001262,0.001443,EIF3H,460
8255,-0.5906627932492379,0.001443,UTP23,106
8256,-0.39341961759334515,0.009864,RAD21,282
8257,-0.33434053055030355,0.0312987227846,AARD,98
8258,-0.3943828679573495,0.005705,SLC30A8,974
8259,-0.3755400494573607,0.01622,MED30,143
8260,-0.6332065219769406,0.0008529999999999999,EXT1,1558
8261,-0.3915766125583145,0.004628,SAMD12,2235
8262,-0.4319468161694376,0.02825,TNFRSF11B,265
8263,-0.47622600437288565,0.00214647191371,COLEC10,1066
8264,-0.6950993492139634,0.0015550000000000002,MAL2,262
8265,-0.20202545110091127,0.03127,NOV,166
8266,-0.46117105413384785,0.002771,ENPP2,586
8267,-0.30905514866944017,0.0202267150679,TAF2,478
8268,-0.29097892228328637,0.0202267150679,DSCC1,267
8269,-0.36528187421049196,0.00291948251307,DEPTOR,1181
8270,-0.4992078723686173,0.0013170637956300003,COL14A1,1149
8271,-0.3583419682806061,0.01941,MRPL13,174
8272,-0.3202029287083286,0.008718,MTBP,331
8273,-0.3541722214779465,0.016040000000000002,SNTB1,1321
8274,-0.44579344977625596,0.03627,HAS2,216
8275,-0.4229117472286204,0.0018292653454300002,ZHX2,817
8276,-0.4224046030138421,0.001221,DERL1,213
8277,-0.7948348401011398,0.00023820222126099997,TBC1D31,399
8278,-0.9416108825961067,0.002928,FAM83A,228
8279,-1.2930882182296468,1.26e-05,C8orf76,109
8280,-1.178855326325693,1.149e-05,ZHX1-C8orf76,175
8281,-1.0655655498273067,1.149e-05,ZHX1,121
8282,-0.6206486011862445,0.001306,ATAD2,249
8283,-0.5467312635558523,0.0007473,WDYHV1,367
8284,-0.5690912801403797,0.001594,FBXO32,279
8285,-0.7794178344091952,0.00483778181943,KLHL38,174
8286,-0.32481968228830294,0.00788,ANXA13,346
8287,-0.5196016805977892,0.00817307834374,FAM91A1,200
8288,-0.37915604304602835,0.001415,FER1L6,1006
8289,-0.3129644435730262,0.002134,TMEM65,391
8290,-0.4938353240050076,0.0064646190566,TRMT12,93
8291,-0.5021296125162099,0.0120736426107,RNF139,115
8292,-0.5972124557108381,0.0120736426107,TATDN1,244
8293,-0.553839105061525,0.0008202999999999999,NDUFB9,291
8294,-0.4308168137636936,0.0008202999999999999,MTSS1,1105
8295,-0.4605383697604733,0.0008663000000000001,ZNF572,126
8296,-0.4146482881685909,7.937e-05,SQLE,234
8297,-0.5068989707475606,7.937e-05,KIAA0196,494
8298,-0.3567261375383658,0.0002286,NSMCE2,1133
8299,-0.6793774718028518,0.00034687094568199993,TRIB1,104
8300,-0.5960573097105555,0.00490979127636,FAM84B,68
8301,-0.22376708143299964,0.03405,POU5F1B,129
8302,-0.3423346537614141,0.062110000000000005,MYC,94
8303,-0.43667888336277827,0.002487,GSDMC,353
8304,-0.4783879434300893,0.0019010000000000001,FAM49B,691
8305,-0.4738350483806073,0.0011395946559000002,ASAP1,2241
8306,-0.47424717652358955,0.00329846561682,ADCY8,1650
8307,-0.37732394586230955,0.000697,EFR3A,659
8308,-0.5205088953952517,0.006847923890149999,OC90,384
8309,-0.4500456663840118,0.0003643,HHLA1,436
8310,-0.38955394489332484,0.0011693669503399999,KCNQ3,1994
8311,-0.6656389607371047,9.27448974185e-05,LRRC6,380
8312,-0.7247790681554038,0.00430824060084,TMEM71,352
8313,-0.7274129930361464,0.0007774960994249999,PHF20L1,329
8314,-0.43706141154851685,0.00041974910581000005,TG,1506
8315,-0.313195768492671,0.000621179743691,SLA,539
8316,-0.32948829256164913,0.006121901031569999,WISP1,242
8317,-0.4569758603586395,0.00263229695361,NDRG1,407
8318,-0.4345521216732239,0.002118,ST3GAL1,745
8319,-0.5359839980341238,0.0006510967148849999,ZFAT,1367
8320,-0.6629740046962442,0.0003616,KHDRBS3,798
8321,-0.6129972047821328,3.991026879e-05,FAM135B,1987
8322,-0.3878685572845516,0.0006132,COL22A1,1756
8323,-0.414616753185064,0.00205990685566,KCNK9,559
8324,-0.4112133664331466,2.883e-05,TRAPPC9,3676
8325,-0.28757089275733877,0.0306233097998,CHRAC1,96
8326,-0.39100758555930676,0.0117244813949,AGO2,604
8327,-0.5316280397680694,0.0019,PTK2,1212
8328,-0.42196442369595655,0.0127081633122,DENND3,366
8329,-0.35233013113432926,0.0008905469300850001,SLC45A4,678
8330,-0.3387931035120018,0.008814,GPR20,192
8331,-0.3430002822605308,0.01739,PTP4A3,353
8332,-0.43088477429594546,0.01054,MROH5,707
8333,-0.406178670447467,0.0009689,TSNARE1,1361
8334,-0.5703506143161007,0.0027628310068199997,ADGRB1,369
8335,-0.31044970829682955,0.0297532308227,ARC,115
8336,-0.3044794393366919,0.024612649755099997,JRK,236
8337,-0.36373357957647157,0.024612649755099997,PSCA,206
8338,-0.3434307707795822,0.1177,LY6K,116
8339,-0.3962205210854503,0.07306838892289999,THEM6,147
8340,-0.4048255445378783,0.03108,SLURP1,107
8341,-0.3855707125872585,0.03108,LYPD2,107
8342,-0.3389394257662833,0.0002657,LYNX1,215
8343,-0.20734783103137483,0.022946894896100002,LY6D,177
8344,-0.32119194173992804,0.005297,GML,216
8345,-0.2974571365893519,0.01518,CYP11B1,190
8346,-0.28086831357054665,0.01656,CYP11B2,200
8347,-0.36397401396051093,0.0023350000000000003,LY6E,130
8348,-0.2630951585816459,0.0023350000000000003,C8orf31,213
8349,-0.23335374471854844,0.05582,LOC101928108,115
8350,-0.4036131421433479,0.03224,LY6H,87
8351,-0.3217703039217956,0.033510000000000005,GPIHBP1,192
8352,-0.5789718786597883,0.003865,ZFP41,237
8353,-0.6322861703468764,0.001794,GLI4,347
8354,-0.44663578599288156,0.001794,ZNF696,272
8355,-0.43545488959112216,0.00345259186998,TOP1MT,532
8356,-0.5507773745923253,0.0022801299607600003,RHPN1,243
8357,-0.42398361892520525,0.00156800123071,MAFA,192
8358,-0.4363777424813032,0.000337178118942,ZC3H3,840
8359,-0.6271146426202004,0.000166372294688,GSDMD,222
8360,-0.6616178612874124,0.000402717237081,MROH6,207
8361,-0.6426529874280363,0.000402717237081,NAPRT,179
8362,-0.662060692187079,0.0006410842125989999,EEF1D,261
8363,-0.6427490449124958,0.0030940053480700003,TIGD5,147
8364,-0.5807393901044654,0.0030940053480700003,PYCRL,169
8365,-0.4523480758932545,0.00944391378215,TSTA3,149
8366,-0.3938890827215485,0.000964051510287,ZNF623,209
8367,-0.4189560350134135,0.01299,ZNF707,217
8368,-0.4025348479760903,0.027107842960200003,CCDC166,99
8369,-0.3559080358624207,0.005507977044949999,MAPK15,146
8370,-0.3401869215480374,0.005507977044949999,FAM83H,234
8371,-0.5315210343836984,0.00221858576277,SCRIB,181
8372,-0.5612971346770437,0.00221858576277,PUF60,127
8373,-0.5885156192089902,0.0033671457433500003,NRBP2,115
8374,-0.5032050024658322,0.00371067932224,EPPK1,149
8375,-0.6915885285230474,9.31283514655e-05,PLEC,390
8376,-0.8121513018494261,0.00041661346109800004,PARP10,103
8377,-0.8096140564416198,0.000640310618981,GRINA,96
8378,-0.6616293240581982,2.9971585683400002e-06,SPATC1,138
8379,-0.6940845424029763,2.9971585683400002e-06,SMPD5,99
8380,-0.700693186056088,2.9971585683400002e-06,OPLAH,119
8381,-0.8310453897669076,3.35670581692e-05,EXOSC4,90
8382,-0.7595159374195541,0.00143201014541,GPAA1,94
8383,-0.5779269879116686,2.92116908348e-05,CYC1,71
8384,-0.5725556325978228,2.92116908348e-05,SHARPIN,83
8385,-0.5768725227074372,2.92116908348e-05,MAF1,82
8386,-0.3061274756405669,0.07867,HGH1,16
8387,-0.31399477176451973,0.00123649000049,MROH1,286
8388,-0.4305929469366201,0.133,SCX,5
8389,-0.40313134707305964,0.008874,BOP1,104
8390,-0.39983875881251035,0.007461838946050001,HSF1,134
8391,-0.4492677988098159,0.00866,DGAT1,73
8392,-0.5660796423748644,0.004656,SCRT1,53
8393,-0.5032384800831584,0.021509999999999998,TMEM249,93
8394,-0.5276626165513844,0.01253,FBXL6,102
8395,-0.5350448133606303,0.01253,SLC52A2,98
8396,-0.48647791115811656,0.000879167487982,ADCK5,128
8397,-0.4499200373828589,0.000879167487982,CPSF1,124
8398,-0.4168032658438181,0.01585,SLC39A4,99
8399,-0.40929642758163026,0.01585,VPS28,141
8400,-0.41563785578042095,0.01585,TONSL,184
8401,-0.42210751954792713,0.02301,CYHR1,184
8402,-0.39189886374257543,0.022611545312799998,KIFC2,158
8403,-0.37754143389010075,0.022611545312799998,FOXH1,107
8404,-0.3742679546419869,0.0033659999999999996,PPP1R16A,196
8405,-0.453337555919901,0.001736,GPT,104
8406,-0.44887325248930987,0.001736,MFSD3,110
8407,-0.458417903273419,0.001736,RECQL4,125
8408,-0.4198141125863424,0.001736,LRRC14,148
8409,-0.42988040989347936,0.001736,LRRC24,132
8410,-0.40471757696510796,0.006306,C8orf82,119
8411,-0.4490343233712885,0.00337494731483,ARHGAP39,565
8412,-0.3539642827631626,0.0017127258545,ZNF251,233
8413,-0.5266392551227493,0.027760000000000003,ZNF34,184
8414,-0.6552834745735452,0.027569999999999997,RPL8,141
8415,-0.7350122264507633,0.004001,ZNF517,180
8416,-0.6457224964252832,0.00245872298762,ZNF7,213
8417,-0.6364646472312229,0.0078049999999999994,COMMD5,125
8418,-0.6061109130569936,0.006354,ZNF250,165
8419,-0.5579780484593331,0.0037379552952199998,ZNF16,237
8420,-0.5036884814882733,0.009382999999999999,C8orf33,138
8421,-0.8566728700079536,0.1391,WASH1,1
8422,-0.4499298354593228,0.01275,FOXD4,80
8423,-0.4380057218163914,0.00016969999999999998,CBWD1,324
8424,-0.36410780968301243,0.0004907000000000001,C9orf66,173
8425,-0.4020209376950641,0.00026083306003999996,DOCK8,2063
8426,-0.4730853231772323,0.0033327192534999997,KANK1,2509
8427,-0.3509267879633552,0.000777709586221,DMRT1,1271
8428,-0.29250773532478047,0.029330000000000002,DMRT3,197
8429,-0.3892478778982727,0.0015810000000000002,DMRT2,200
8430,-0.5151574625930649,0.000580518230176,SMARCA2,1043
8431,-0.43867949767970016,0.0053170000000000005,VLDLR,301
8432,-0.5128758072635565,0.002039,KCNV2,190
8433,-0.5914952442659951,0.001281,KIAA0020,243
8434,-0.5416468253467444,0.000645022787644,RFX3,1711
8435,-0.43349660586557165,5.21e-05,GLIS3,3402
8436,-0.43312276151319895,0.0015623056311800001,SLC1A1,629
8437,-0.5773806444819398,0.0006275310672840001,SPATA6L,871
8438,-0.5143561498766906,0.00943832676492,PPAPDC2,193
8439,-0.4635205194984936,0.00943832676492,CDC37L1,249
8440,-0.40187291590664836,0.005758,AK3,424
8441,-0.3998547462147626,0.004908,RCL1,598
8442,-0.28023237961322506,0.0013061381119999999,JAK2,738
8443,-0.2905461744097491,0.04397,INSL6,199
8444,-0.36525261565209716,0.01285,INSL4,126
8445,-0.4900767250006141,0.0356509280455,RLN2,95
8446,-0.35741632544053203,0.00595759117369,RLN1,232
8447,-0.40157948438419844,0.02251,PLGRKT,538
8448,-0.36139642290715723,0.015880000000000002,CD274,190
8449,-0.4998135353973882,0.00678103178878,PDCD1LG2,381
8450,-0.3311400307256955,6.646e-06,RIC1,890
8451,-0.31808788567762486,0.0003903,ERMP1,328
8452,-0.4205701721690756,0.0024758627366500002,MLANA,185
8453,-0.5087104590487476,0.00147776900027,KIAA2026,539
8454,-0.5017910355723647,0.002275,RANBP6,118
8455,-0.7132638257743463,2.586e-07,IL33,368
8456,-0.3879397509050352,0.014888616332399999,TPD52L3,111
8457,-0.48309776855926545,0.0033350000000000003,UHRF2,557
8458,-0.4442784308200137,0.0011980222981600001,GLDC,962
8459,-0.3684300233756802,0.001368,KDM4C,3465
8460,-0.3837875285109173,0.01433,TMEM261,129
8461,-0.44212207682382065,9.568e-05,PTPRD,16137
8462,-0.33296029670739474,0.00018480000000000002,TYRP1,196
8463,-0.37702873009165166,0.0001916,LURAP1L,352
8464,-0.4295560489470199,0.008914,MPDZ,614
8465,-0.4785128620246887,0.003677,NFIB,1447
8466,-0.46939356844429486,0.005221,ZDHHC21,658
8467,-0.6643708770356322,0.003496,CER1,148
8468,-0.4432476032846437,0.003326,FREM1,1240
8469,-0.4432961177782433,0.00010049999999999999,TTC39B,1003
8470,-0.28195437417335495,0.031239999999999997,SNAPC3,359
8471,-0.3226201738052385,0.013859999999999999,PSIP1,343
8472,-0.34006001728289664,0.004375,CCDC171,2533
8473,-0.36777376680166274,0.00745,C9orf92,585
8474,-0.40497332534563985,0.000690832664005,BNC2,2602
8475,-0.4618599766340616,0.0007224999999999999,CNTLN,2336
8476,-0.3544798028057645,0.00694998277032,SH3GL2,1682
8477,-0.4629525669330656,0.0005152000000000001,ADAMTSL1,2973
8478,-0.41611809929018223,0.001586,SAXO1,1090
8479,-0.6962547018876228,0.0112356853769,RRAGA,128
8480,-0.6179181489638513,0.003549,HAUS6,435
8481,-0.4299185001253046,0.0112,PLIN2,155
8482,-0.5058345130354761,0.004177,DENND4C,866
8483,-0.3571494785131465,0.0957425097323,RPS6,141
8484,-0.34612702870075057,0.01648,ACER2,269
8485,-0.35507615518012914,0.00538752449168,SLC24A2,1473
8486,-0.5073035942348483,0.00046617860233,MLLT3,995
8487,-0.5250787309554951,0.0006558,FOCAD,1768
8488,-0.4210808833404457,0.0177096902018,HACD4,274
8489,-0.412540251054886,0.007644188048609999,IFNB1,111
8490,-0.4468945287298415,0.00965147742873,IFNW1,129
8491,-0.5570920169578283,0.01218,IFNA21,127
8492,-0.7605792509771495,0.00295463360436,IFNA4,209
8493,-0.6093459996110517,0.00527041591069,IFNA7,243
8494,-0.5549790069786493,0.00527041591069,IFNA10,251
8495,-0.5552082817709488,0.00527041591069,IFNA16,254
8496,-0.601390749829094,0.004302,IFNA17,221
8497,-0.5730075878348755,0.00563180189156,IFNA14,169
8498,-0.49138725242868353,0.017156829558000002,IFNA5,157
8499,-0.4546305011017755,0.005198276066880001,KLHL9,136
8500,-0.39397705983257886,0.02593,IFNA6,136
8501,-0.43294665255830517,0.00248204036471,IFNA13,138
8502,-0.44119254962035526,0.003929,IFNA2,81
8503,-0.5646374397383945,0.00246367654903,IFNA8,141
8504,-0.5972880626551612,0.007839,IFNA1,152
8505,-0.7849038577220853,0.0015021392205500001,IFNE,127
8506,-0.4196726557780226,0.00620914825237,MTAP,588
8507,-0.4407842062824436,0.00393788095578,CDKN2A,140
8508,-0.5002148691337348,0.0023962221377699998,CDKN2B,111
8509,-0.33009933940705766,0.014740000000000001,DMRTA1,151
8510,-0.5800491735445409,0.00040572558716800005,ELAVL2,844
8511,-0.2609641687389816,0.062310000000000004,IZUMO3,101
8512,-0.5246780095121967,0.00246605232314,TUSC1,138
8513,-0.33191723950564067,0.00227335028915,LOC100506422,416
8514,-0.4960374018438329,0.0005982,CAAP1,458
8515,-0.41841361845868447,0.00235,PLAA,365
8516,-0.4335269259674194,0.001877,IFT74,623
8517,-0.46347096847056524,0.0063719180373500005,LRRC19,154
8518,-0.44075392793447926,0.001477,TEK,1112
8519,-0.457413143261712,0.0008652999999999998,EQTN,198
8520,-0.4955552105683775,0.00230100215527,MOB3B,1182
8521,-0.6459083652744273,0.00230100215527,IFNK,151
8522,-0.668772533461759,0.0018705866631099999,C9orf72,297
8523,-0.5175042095775146,0.0003907,LINGO2,8445
8524,-0.4928104254590574,5.40305563515e-05,ACO1,434
8525,-0.38389735900162164,0.006091,DDX58,449
8526,-0.28171451148524523,0.01083,TOPORS,120
8527,-0.31555060530715096,0.006243456155300001,NDUFB6,146
8528,-0.21645071096456636,0.07152,TAF1L,71
8529,-0.4734045907339764,0.007901,TMEM215,124
8530,-0.5308761476007176,0.0005468,APTX,253
8531,-0.5698392099063829,0.002742,DNAJA1,213
8532,-0.5798946525200693,0.002825,SMU1,273
8533,-0.5973757386599241,0.0010333638883099998,B4GALT1,402
8534,-0.6384851330265665,0.004647999999999999,SPINK4,131
8535,-0.6473774909615609,0.01726,BAG1,100
8536,-0.6718455223610541,0.0250340834445,CHMP5,106
8537,-0.6475436449743318,0.004814,NFX1,312
8538,-0.6499151069603383,0.0049960000000000004,AQP7,139
8539,-0.41346716739876527,0.04018,AQP3,134
8540,-0.44128436812477007,0.003182,NOL6,162
