,Mean,Min,Names
182,-0.3826340147326739,0.01794,EPHA2
183,-0.3583112066120781,0.1791,ARHGEF19
184,-0.20880088752616552,0.0799,ANO7P1
185,-0.2370488401193718,0.0799,RSG1
186,-0.5004380529875861,0.026489999999999996,FBXO42
187,-0.5003837685516045,0.07086,SZRD1
188,-0.425017466544496,0.0382,SPATA21
189,-0.5802920991173529,0.01841,NECAP2
190,-0.23247310059161805,0.5855,FAM231B
191,-0.16755495882588903,0.6799,NBPF1
192,-1.4226727299286814,0.02588,FAM231A
193,-0.24787946583576295,0.4852,FAM231C
194,-0.6215157170524978,0.02174,CROCC
195,-0.5989635003899879,0.01168,MFAP2
196,-0.6357042102262948,0.003558,ATP13A2
197,-0.8905395997203237,0.0008656,SDHB
198,-0.6774278451807734,0.014230000000000001,PADI2
199,-0.2954317900421763,0.053810000000000004,PADI1
200,-0.4268712011259909,0.06343,PADI3
201,-0.3451543145031775,0.02118,PADI4
202,-0.46176111038628104,0.044430000000000004,PADI6
203,-0.5941380905776975,0.04326,RCC2
204,-0.6007822004573888,0.003505,ARHGEF10L
205,-0.4443079937347534,0.017480000000000002,ACTL8
206,-0.37327949921801423,0.009712,IGSF21
207,-0.3573627059471858,0.01933,KLHDC7A
208,-0.512054623763044,0.0009111000000000001,PAX7
209,-0.6408896486728076,0.002323,TAS1R2
210,-1.1103285769001165,0.0006061,ALDH4A1
211,-0.6588313446597837,0.0165,IFFO2
212,-0.7682276427170929,0.008404,UBR4
213,-0.4063419503807892,0.01347,EMC1
214,-0.282060824134937,0.09548,MRTO4
215,-0.29299855326036817,0.1468,AKR7A3
216,-0.7264545397148957,0.006542,AKR7A2
217,-0.8819950300336004,0.001924,PQLC2
218,-0.9086523340830888,0.001051,CAPZB
219,-0.39396217459388955,0.02034,MINOS1
220,-0.3694295273491706,0.02034,MINOS1-NBL1
221,-0.32750914420058863,0.07184,NBL1
222,-0.26243510388627106,0.06458,HTR6
223,-0.4049123051541168,0.0293,TMCO4
224,-0.3323875735351293,0.1041,RNF186
225,-0.4229160256592451,0.030619999999999998,OTUD3
226,-0.5844116399161139,0.02707,PLA2G2E
227,-0.2812924949885771,0.08226,PLA2G2A
228,-0.22623506405889376,0.06544,PLA2G5
229,-0.3108535330846708,0.09045,PLA2G2D
230,-0.43394517092881824,0.1187,PLA2G2F
231,-0.5751405461382533,0.05144,PLA2G2C
232,-0.294267518459935,0.06352999999999999,UBXN10
233,-0.16315105731214366,0.06759,VWA5B1
234,-0.3942348228171095,0.03108,CAMK2N1
235,-0.3587038599402471,0.008948000000000001,MUL1
236,-0.255677940404191,0.0099,FAM43B
237,-0.33147949660825804,0.01205,CDA
238,-0.35666037714152815,0.07501000000000001,PINK1
239,-0.38640388165634837,0.09212000000000001,DDOST
240,-0.4416221190613034,0.0011539999999999999,KIF17
241,-0.7049717456791462,0.0058909999999999995,SH2D5
242,-0.7680277231622025,0.016569999999999998,HP1BP3
243,-0.8985226725508281,0.004296,EIF4G3
244,-0.6842332394443361,0.001418,ECE1
245,-0.6470865462549891,0.005587,NBPF3
246,-0.6629215275195932,0.0012289999999999998,ALPL
247,-0.37491102801252096,0.0059689999999999995,RAP1GAP
248,-0.4720056368278984,0.004606,USP48
249,-0.3588537628668295,0.02365,LDLRAD2
250,-0.28262494905898694,0.03192,HSPG2
251,-0.29298815487080937,0.04786,CELA3B
252,-0.2661282635574022,0.06485,CELA3A
253,-0.5769208354620529,0.041960000000000004,CDC42
254,-0.4467770692717579,0.02147,WNT4
255,-0.19371299665339822,0.09504,ZBTB40
256,-0.27237986639103756,0.07166,EPHA8
257,-0.4974171116028694,0.03729,C1QA
258,-0.4488911049274218,0.03729,C1QC
259,-0.43681540981240785,0.013219999999999999,C1QB
260,-0.5570375020563293,0.0038,EPHB2
261,-0.2901700920722291,0.1012,LACTBL1
262,-0.23333517059970788,0.3828,C1orf234
263,-0.2448334099321056,0.1534,KDM1A
264,-0.1632710329384655,0.04509,LUZP1
265,-0.23550652602054517,0.0797,HTR1D
266,-0.4368741452139446,0.01822,HNRNPR
267,-0.8287528777412636,0.012620000000000001,ZNF436
268,-0.4401353602102541,0.008912,TCEA3
269,-0.21451148508039292,0.2086,ASAP3
270,-0.1544705949730082,0.003327,E2F2
271,-0.23072398375826686,0.08896,ID3
272,-0.16872412729082528,0.1764,RPL11
273,-0.3805476719349071,0.05571,TCEB3
274,-0.349754398983089,0.1521,PITHD1
275,-0.4546494509123736,0.03963,LYPLA2
276,-0.47556009967663115,0.03963,GALE
277,-0.4640253599894427,0.03963,HMGCL
278,-0.27244042498676624,0.1128,FUCA1
279,-0.22958084450273594,0.1742,CNR2
280,-0.6349644949475867,0.01038,MYOM3
281,-0.17953661351140537,0.1897,IL22RA1
282,-0.14007306452006021,0.1301,IFNLR1
283,-0.39936039975166504,0.03782,GRHL3
284,-0.49186097074409285,0.01335,STPG1
285,-0.43529168099672355,0.053320000000000006,NIPAL3
286,-0.3101295457273218,0.038689999999999995,RCAN3
287,-0.30005316392279796,0.023,NCMAP
288,-0.3796089443992147,0.1194,SRRM1
289,-0.1842497668813446,0.1158,CLIC4
290,-0.5777820286410278,0.0195,RUNX3
291,-0.11659939173204048,0.6291,SYF2
292,-0.10162579423920569,0.597,RSRP1
293,-0.17600915751732898,0.08987,RHD
294,-0.19235689216604968,0.2377,TMEM50A
295,-0.2197498120900357,0.2377,RHCE
296,-0.22751141518793713,0.452,TMEM57
297,-0.3258015447005913,0.08219,LDLRAP1
298,-0.2847814009445898,0.015619999999999998,MAN1C1
299,-0.27772890214597085,0.08947999999999999,SEPN1
