,Gene,Y0a,Y0b
11969,ENSG00000196655,5.746905906237988e-21,4.026221394067357e-19
11970,ENSG00000196659,5.085842235870001e-05,7.847149619952173e-05
11971,ENSG00000196660,0.00959043056538302,0.04196386150501685
11972,ENSG00000196663,0.0025861601585809415,0.0002061406665265161
11973,ENSG00000196670,3.396918906958852e-14,1.5270620891327943e-12
11974,ENSG00000196678,7.103067660395687e-13,1.889697860821289e-12
11975,ENSG00000196683,1.1516750961856852e-05,9.087522054061032e-06
11976,ENSG00000196689,6.820368167848625e-16,5.943348425252975e-14
11977,ENSG00000196693,1.180937994267335e-08,4.3053670461590793e-08
11978,ENSG00000196696,0.0006467013171370829,0.0004754991259242016
11979,ENSG00000196700,0.32613314020547784,0.9902506783318938
11980,ENSG00000196704,1.8534586660985997e-13,6.773595734776225e-11
11981,ENSG00000196705,0.16983752065861102,0.7252859068346519
11982,ENSG00000196712,1.554176975840789e-07,6.266339152318107e-07
11983,ENSG00000196715,0.002086722130814181,0.013944925064335577
11984,ENSG00000196724,7.205088892540101e-12,2.045086057551167e-11
11985,ENSG00000196730,6.134599637977197e-06,4.449884433820586e-06
11986,ENSG00000196735,0.21107340537233749,0.2749091346796607
11987,ENSG00000196739,9.891862599031738e-05,0.0007399068280942509
11988,ENSG00000196743,3.301977852836564e-07,8.440202704999712e-08
11989,ENSG00000196756,3.671834208803483e-09,1.2302684962597505e-08
11990,ENSG00000196757,1.3843890470552147e-11,9.986706405649072e-08
11991,ENSG00000196767,0.00011869892763861736,0.00024151956218762435
11992,ENSG00000196776,0.00021160360562484036,0.00011696825114220651
11993,ENSG00000196781,0.006474911978833885,0.0070305299681161885
11994,ENSG00000196782,1.1461848737860652e-05,9.033821965596053e-06
11995,ENSG00000196792,3.2746389627982714e-06,2.71828648797808e-06
11996,ENSG00000196793,3.2712062836822733e-06,2.201310839476302e-06
11997,ENSG00000196810,3.3118885424695106e-22,3.6713675621343526e-19
