,GeneSymb,MeanPval,OR,Pval,Y,Score
814,SEMA5A,-2.7741927232942354,-1.453202790305098,0.000435768,0.034022348476698695,12.82501375739077
815,SH3TC1,-2.3796425487852546,-0.21410234363853456,0.000352887,0.3791897206742766,14.458664378566315
816,DNAH9,-2.751579881419827,-2.1318886672986985,0.000137169,0.00732685514792303,12.168940722271579
817,TMEM130,-2.225183531363356,-3.368210417376841,0.000454425,0.000428157539851017,11.459015322249908
818,ADSS,-2.608367856226577,-5.067186991026628,0.000179944,8.566615773343213e-06,9.376854423736898
819,TREM2,-2.3396539148957864,2.3170188042732907,0.000532112,0.9952038446593209,17.02977416036761
820,GPR12,-2.4050264746972085,-6.645010161549262,0.000940059,2.2645908076089692e-07,8.002372634743633
821,NDFIP2,-2.3657206700021205,-3.406657331442489,0.00017687,0.00039189744880971015,11.280031269545495
822,MYH9,-3.1505435809435034,-1.7396097616861224,9.56e-05,0.01788757403226309,12.162255928360478
823,GABRG2,-2.162890747784725,-1.8827325751348298,0.000251849,0.012930495264286423,13.006785948070549
824,RANBP1,-2.051124916270418,-11.861486622961802,0.000496657,1.3756671826032646e-12,3.1397977317578842
825,ZNF438,-3.084852721511714,-1.9052200205500003,7.95286e-05,0.012286018945553354,12.06233652892839
826,RALGDS,-2.2097020325657444,-6.610654621605821,0.000160799,2.451011065479799e-07,8.232052616818539
827,GNB4,-1.6377353924032207,-2.7113737136424514,0.000396638,0.0019399162152427243,12.703300164944432
828,TYMP,-1.8703379511748495,0.40229850445951787,0.00190605,0.716329426033792,15.584369824274773
829,CELF1,-1.336304852782271,-3.647230122420774,0.000467337,0.0002252537553412177,12.068874295787058
830,TM6SF1,-2.0604868746408878,-2.36669726002592,0.000572797,0.0042799627249563675,12.625225136323296
831,CNNM3,-1.292547070368737,3.430903797272709,0.00919675,0.999629374571932,19.190765997894076
832,ARNT,-1.3207510025335398,1.1527782503009065,0.00206947,0.9342798236976124,16.88443651875747
833,IFI6,-2.395324134858136,-5.8394375600057575,0.000393123,1.4473108285251905e-06,8.81764757612621
834,CSPP1,-1.5049905241050547,-2.1789295875387182,0.000261561,0.006579660120135465,13.368489159346332
835,UNC80,-2.898752209311105,-6.0736956666464605,5.32821e-05,8.43925222399548e-07,8.079961395032539
836,FAM107A,-2.1081714293451075,-5.272487993977554,0.000183046,5.3396118358556264e-06,9.671749847667442
837,FAM107B,-2.676963592114359,-1.0743930407776607,0.00023935,0.0777095956890284,13.301052638098085
838,MYO9B,-2.9661908937628643,-3.03561323584961,9.04206e-05,0.0009204216934382163,11.05060514137763
839,TGFB1,-2.181467186920579,0.42639994904705697,0.000368037,0.7274696243088012,15.297342033116582
840,TBCEL,-2.2569938697518044,-2.2828013485423826,0.000282708,0.005187283446602879,12.512614052695916
841,STAB1,-1.76206089171475,-2.755849907964971,0.000752198,0.0017514139146372954,12.534498471310382
842,TGFBR1,-2.3304160996492493,-4.6651132074165425,0.000135999,2.1621080938629044e-05,10.056879963924313
843,PRSS3,-1.9708333228231745,-2.8226175523766512,0.000600716,0.0015022062247073108,12.258958395790279
844,SLC5A3,-2.327046570989729,-5.625846792352137,0.000193503,2.366748877326094e-06,9.099515907648238
845,UIMC1,-2.1218691388027007,-0.9670630803531222,6.99731e-05,0.09737435379194684,13.963477051834282
846,NOD1,-2.3692220072363086,-0.6252090231021145,0.000155887,0.19160776680207556,14.057978240651682
847,HCLS1,-2.136458972986839,-2.5855474533710052,0.000394421,0.002590157637404314,12.33040284463226
848,YWHAE,-2.4330049523482544,-1.9247512649410707,0.000143817,0.011752077455018632,12.69465305370078
849,TECPR2,-2.984368559503495,-4.563276613916094,0.000101527,2.733452394621083e-05,9.504764097570515
850,CHRM3,-2.671051599776131,-0.06273682968763829,7.60094e-05,0.4639484490257319,14.318620841526336
851,CHST10,-2.2177764599499654,-1.744456596700166,0.000268321,0.017692566387788676,13.090176214339973
852,CHST15,-2.228404403020942,0.3894127656422632,0.000276239,0.7102618311468619,15.213417633611426
853,CHST14,-2.1345559438201054,-8.68563631544785,0.000147206,2.0623562333733876e-09,6.232217011722149
854,ABI2,-1.7562344773641279,-0.9162535339221665,0.000324284,0.10815261160409263,14.37992125970381
855,ABI3,-2.010341455089972,4.408092450454313,0.000598015,0.9999609257564185,19.450160266354445
856,CUL4A,-2.557524097870351,-1.796734467849406,3.51928e-05,0.015717565074009256,12.698150705270347
857,POU2F2,-2.0140694831218706,-5.714641491016657,0.00121243,1.9291130155223997e-06,9.323698296851576
858,PCCB,-2.196962280166359,-9.860271144737444,0.000218673,1.3795227127930167e-10,4.995175846086301
859,CHN1,-2.536910837571401,-3.6793009624249713,4.13753e-05,0.00020922239245437177,10.836197470993731
860,KIF2A,-2.70955199781641,-8.201217899170112,6.06973e-05,6.2919041511291986e-09,6.1416393740035815
861,NEXN,-2.188926378741162,-2.837513539643384,0.000370844,0.0014516287734162895,12.025969352605557
862,BRCA1,-2.31671490898898,-2.850558621419894,3.06571e-05,0.001408734470804764,11.88513574058123
863,VRK2,-2.6314281447241283,-0.22665332969261073,0.000174326,0.37241072708223916,14.194327796573365
864,LRRC6,-2.868107918952846,-0.9557571015704556,0.000157555,0.09968656460352748,13.228544250466802
865,WNK1,-2.9747126265111463,-5.116275511285144,4.8796e-05,7.651052215938086e-06,8.961421133193813
866,LRRC1,-3.3121089503061034,-2.7399918231994946,8.04137e-05,0.00181642969894212,11.000308497484506
867,PATZ1,-1.816904852847685,-2.9931201192735104,0.00120432,0.0010149365100835467,12.24238429886891
868,ADCY4,-1.8111227472546476,-2.452103137622954,0.00166153,0.003518569004288805,12.789183386112501
869,ADCY7,-1.9180103277368337,0.12970902801577328,0.00070225,0.5741163952601156,15.264107971269043
870,TCF7L2,-2.9210752616198574,-6.0270191539004045,0.000257307,9.396809834039371e-07,8.104314855469841
871,KIF22,-2.5008534274682304,-6.688179341067488,0.00021811,2.0503149098505888e-07,7.863376502454386
872,JKAMP,-2.2967564160740532,-6.0833092325032485,9.37631e-05,8.254493103267867e-07,8.672343622412802
873,RUNX1,-2.521719803923377,-2.3011208620640438,0.000131935,0.004974088730727392,12.229568605002683
874,PNPO,-1.9879026862392124,-1.6961437281336955,0.000362366,0.019733335776383015,13.368362856617196
875,HPCA,-2.109818560405255,-4.75849597316507,0.000740344,1.7437991175211943e-05,10.184094737419779
876,RNF216,-3.1020513129210157,-2.3803463108268907,9.69015e-05,0.004148092656085432,11.570011647242197
877,LZTR1,-2.0641258561926215,-2.3729893953565475,0.000743906,0.004218660611944825,12.615294019440935
878,DOCK8,-1.3929136172171264,-1.8062047865684183,0.0286663,0.015383749960628081,13.85329086720456
879,APBB1IP,-2.738911264398435,-2.7069347508133617,0.000105279,0.001959806892638898,11.606563255778308
880,ATP9A,-3.0107869440167305,-1.5893133287953456,8.07671e-05,0.025098479883829586,12.452308998178028
881,ADORA1,-2.00582152619548,-9.547253992804942,0.00043996,2.836259784184181e-10,5.499333751989681
882,DOCK3,-2.7296800846718225,-5.017302114200292,2.13063e-05,9.609343374856895e-06,9.30542707211799
883,ENAH,-3.2913266222712845,-2.1549783280516404,4.71983e-05,0.006950126866573871,11.606104320667178
884,DOCK7,-2.791287676283557,-6.773787504478945,4.77172e-05,1.6834972930470172e-07,7.487334090227602
885,DOCK5,-3.063916819287913,0.21041613907306264,9.20322e-05,0.6188101709602927,14.198908590775254
886,SEPT4,-1.7370609818669056,-1.1865273764403257,0.000517686,0.06110670432252057,14.128820912682873
887,SEPT3,-1.8784636183434822,-5.750282587076607,0.000490356,1.777119535995191e-06,9.423663065570015
888,SLC9A1,-2.2239099594882874,-4.607480732205813,0.000250294,2.4689286834247133e-05,10.221018579296004
889,GK5,-1.926982860029291,-1.1601369962163213,0.000599505,0.06468741295245768,13.965289414744491
890,BICC1,-2.385354553152826,1.4516541462334516,0.000947011,0.9658602644044976,16.11870886407073
891,PLEKHB1,-2.1060139032653646,-6.209665066314848,0.000399693,6.170703307713647e-07,8.736730301409892
892,SYT13,-2.361388711442744,-2.8916306916022867,0.000161825,0.0012817764347771562,11.799389867945074
893,SYT16,-2.741955526224689,-5.999712729937816,0.000126173,1.0006606812554459e-06,8.310741014827599
894,SYT17,-2.1954355950488056,0.08818927132821368,0.000128267,0.5505920988844718,14.945162947269512
895,PLCB2,-2.247729870103466,-0.8713436790517018,0.000411161,0.11853855817310258,13.933335721834936
896,PLCB3,-1.8853206353964758,0.910844423263615,0.00301458,0.8906401634415272,16.077933058857244
897,EPN3,-2.028677806213107,-0.8661651347031869,0.000306107,0.11979014533745827,14.15756633007381
898,DDX60,-2.921778754220807,-0.2065946940117581,8.83865e-05,0.3832675801140536,13.924035822757538
899,LAMC3,-2.992519406638036,1.6287962547560604,0.000127223,0.9770325500928029,15.688686119108128
900,GIMAP2,-1.7901044336439955,1.6201329934481978,0.00360648,0.9765806350268298,16.882437830794306
901,RWDD1,-1.7889381351437301,-6.71715257955011,0.000512921,1.917994410302165e-07,8.546318556296264
902,RHBDF1,-0.26212701968866325,-2.2848004182456347,0.434587,0.005163584113326055,14.505481833055807
903,RHBDF2,-1.9930601488653514,3.7848340666030214,0.000545442,0.9998359052592475,18.844183188727776
904,ATP6V1G2,-1.31227583271366,-5.869496129751326,0.00561687,1.3505270392174894e-06,9.870637308525119
905,PHF7,-1.866273666188043,-6.906481959333374,0.00145343,1.2402749914610107e-07,8.279653645468688
906,MSMO1,-2.021556749368865,-3.425089610853087,0.000945064,0.00037561872083171385,11.605762910768153
907,MYOM1,-3.0904493898307277,-3.7596884268145407,9.52113e-05,0.00017387456394871693,10.202271454344835
908,PMP2,-2.3800728866837377,-2.6976544545410213,0.000644672,0.0020020512657995693,11.974681929765346
909,YY1,-2.3219409485253415,-2.5152394456166713,0.000250911,0.0030439433839307612,12.21522887684809
910,SLC4A10,-2.4839129413578402,-3.901492546431695,7.93907e-05,0.0001254448885878563,10.667003783200569
911,DSN1,-1.5626429122236947,-0.35927959654278113,0.00436938,0.30422223340303367,15.130486762223628
912,NAMPT,-2.3952719487737504,-3.534763255480172,0.000159996,0.00029181659903598073,11.122374066736182
913,MOB3B,-2.5083847786099036,2.010900767218735,0.000387692,0.9903420610181615,16.554925259598935
914,TBX3,-2.2879213811285743,-5.477481914095903,0.000830123,3.3305552267778595e-06,9.287005975765627
915,NAV1,-2.91201145134661,-2.1463396390738665,0.000149628,0.007088768346870343,11.994058180569628
916,TMEM38B,-2.461680756613563,-4.800132184043315,4.16777e-05,1.584385776655077e-05,9.790596330333226
917,SLC10A7,-3.284133589506677,-3.1389253115903197,7.39093e-05,0.0007257038127851011,10.629350369893107
918,ZNF532,-2.8882809656084936,-2.1824637927464847,8.663e-05,0.0065266814301701455,11.981664512635126
919,SS18L1,-2.2429959798933465,-1.1718929047531816,9.81607e-05,0.0630688311191258,13.637520386343576
920,FTH1,-2.034520848096524,-3.6469395266858644,0.00149429,0.0002254044939031234,11.370948896207716
921,RIMBP2,-1.8625235994805016,-0.9212993843592385,0.000354214,0.10703703335324245,14.268586287150363
922,CCDC34,-2.1650067370580683,-0.43735223016498553,0.000678151,0.26755938473917734,14.45005030376705
923,RITA1,-2.166090281841418,-3.8653155140635747,0.00061694,0.00013634062167246019,11.021003475085111
924,RAD51B,-2.691989689727372,-2.040979527605789,0.00017869,0.009017506309636828,12.319440053656944
925,PRRT2,-2.0987128615063413,-4.143332810338772,0.00179353,7.188461803925307e-05,10.81036359914499
926,GATAD2B,-2.1903885933614857,-2.010405059688076,6.3499e-05,0.0096688622846748,12.851615617940542
927,HS3ST5,-2.891309967549444,-2.924729150437473,8.18979e-05,0.001187831052416526,11.236370153003188
928,CYFIP1,-3.0279708215293755,-1.742792179616001,0.000937625,0.017759296074989942,12.281646269844728
929,CYFIP2,-2.803916403129236,-4.047634627523286,0.000146881,8.960380583556329e-05,10.200858240337581
930,DIP2B,-2.929821059473557,-2.893065637661388,0.000114286,0.00127755372646893,11.229522573855158
931,CORO1C,-2.383086167769945,-2.065525479050783,0.000110616,0.00852620481860848,12.603797624169376
932,CORO1A,-1.7780465219801591,-0.9686699822423335,0.00202559,0.0970496328378682,14.305692766767612
933,MDH1,-1.9370044000393365,-4.941660603156963,0.000611732,1.1437587500006584e-05,10.173744267793804
934,THUMPD1,-2.2028596547795414,-2.1465295821867234,0.000222274,0.0070856906430360736,12.70302003402384
935,WASF1,-2.7211041000723744,-1.923721193005229,6.49755e-05,0.011779655712181213,12.407583977912502
936,NPAS2,-2.788913074742335,-1.4735217622948564,0.00012796,0.03251780475129768,12.789974433952914
937,FAU,-2.205485801501335,-0.4546404398830138,0.00068308,0.25983077292561885,14.392283029605755
938,VPS33A,-2.1490283784396835,-1.473389161475647,0.000157786,0.032527411757826835,13.429991731074773
939,SYNJ1,-2.3201607453325552,-1.8094052507651144,0.000191322,0.015272523611831214,12.922843274892434
940,ZNHIT1,-1.9946429536865384,-4.169677472576078,0.00282803,6.765394790969736e-05,10.888088844727488
941,AP4E1,-2.3473264837512007,-3.3105493927396936,6.08875e-05,0.000488920469208198,11.39453339449921
942,TP53BP2,-2.2118934665049106,-10.999257995246907,0.000163107,1.0017099894407559e-11,3.841257809238286
943,TMBIM6,-1.9127356825567625,-2.4554101699085793,0.000158705,0.003491971031863265,12.684263418524761
944,FLNB,-2.7704492112849493,-3.272603896744634,9.51698e-05,0.0005335367381733162,11.009356162960522
945,CASP4,-2.233943467478195,-2.910247700642769,0.000251939,0.00122805730577395,11.90821810286914
946,CASP1,-2.392279073698718,-2.0926351992797225,0.000204694,0.0080143845170055,12.567494998011664
947,BCL6,-2.088064973666321,-2.6687786809439302,0.000316526,0.0021393960806073277,12.295565616379854
948,PICALM,-2.649204157215325,2.118920917817986,7.40763e-05,0.9924527467995874,16.522126031592766
949,MAN2B1,-2.1080045377797263,-0.8873749696369132,0.000506065,0.11473556237788365,14.057029763573464
950,CLMN,-2.9133109383072964,-1.4282652589602585,4.53875e-05,0.03596080718535149,12.710833073722549
951,LRFN5,-2.869313549771611,-1.3206205579822943,0.000130411,0.04561453566007495,12.862475163236198
952,S100A11,-2.400154437045403,-1.6651713494887415,3.96916e-05,0.02116117780328207,12.98708348445596
953,PKD1L2,-2.345926570545773,-1.512638594750762,0.000403604,0.02980042682847023,13.19384410569357
954,OAS1,-2.0687647509036604,-2.5543063983247567,0.00100328,0.0027828087386835127,12.429338121761687
955,OAS3,-2.157193439901934,-1.9607482589667036,0.000123076,0.010827391063229734,12.934467572121466
956,CAPN3,-2.0971580987478644,-3.692464762136749,9.53168e-05,0.0002029771157809101,11.262786410105491
957,MYC,-2.159914626630933,-1.482450832009619,0.00209741,0.03187716084192768,13.410043812349553
958,NECAB1,-2.9620761478242015,-0.37710015090876337,0.000112356,0.2956070798632282,13.713232972257138
959,ENTPD3,-2.466088539718818,0.7367842270936933,6.50446e-05,0.8450781586399851,15.32310495836498
960,ENTPD2,-2.130066771665787,-0.7452210882165354,0.000711239,0.15239550665468676,14.177121411107782
961,SPAG9,-2.262556465135453,-1.7959183467502309,4.99054e-05,0.015746663572642716,12.99393445910442
962,LETM1,-2.0912747360494954,1.7488009742919521,0.00272829,0.9824804501538528,16.70993550923256
963,ALOX5,-1.7145063139271717,0.8938323383686263,0.00569212,0.8867660356547736,16.23173529543156
964,DLEC1,-2.5202221424895614,-0.2815321346428025,6.41144e-05,0.3433836216175821,14.25065499385774
965,CX3CR1,-1.9265402065873933,-4.332717571041977,0.00087304,4.647958509909314e-05,10.793151493360734
966,HYAL2,-1.6197398773471152,-5.257648992379957,0.000645524,5.525207695771298e-06,10.175020401263032
967,GSK3B,-2.8031375911469847,-4.699276239811266,0.000237699,1.998550287784732e-05,9.549995440031854
968,ATP8B4,-2.840332660318804,-2.080157427782508,0.000164915,0.00824606030549737,12.131919182888792
969,CFTR,-2.8879798063186723,-7.51015658749856,7.57587e-05,3.0891813132458813e-08,6.654272877172872
970,SPRYD4,-2.0432071497348314,-2.2103516959065392,0.00108332,0.006123233802267505,12.798850425348734
971,KLHDC4,-2.8736336375973384,-2.389268600563797,8.60979e-05,0.004064085100850544,11.789507032828968
972,KLHDC3,-2.0262614790255142,-5.136103218146364,0.00134096,7.3095999229041795e-06,9.890044573818226
973,ST18,-2.350287475796207,-2.6762973278595257,0.000365555,0.0021027541372567763,12.02582446733437
974,SP140L,-2.7421474844193123,-1.8748092285367521,9.86882e-05,0.01316543233670818,12.43545255803404
975,LANCL1,-2.3753267496049886,-7.689130008852705,0.000186355,2.0458320701627833e-08,6.987952512532411
976,HTR2A,-2.1559804567809597,0.09460500041746955,0.000141171,0.5542446813349392,14.991033814626615
977,GBA2,-1.7599119425757295,-6.048790174841504,0.000846928,8.93736381107763e-07,9.24370715357287
978,C1QL1,-1.8842826752217,-2.4364626595627503,0.00143018,0.0036471239152139614,12.731663936205653
979,C1QL2,-2.456243352315862,-0.28649738804989894,0.00123276,0.34081046199341347,14.309668530624343
980,RASL11B,-1.308603458256883,-5.654580899347565,0.00665133,2.215226502576826e-06,10.089224913385657
981,NHSL1,-2.748221348985752,-3.0994566380521507,5.51945e-05,0.0007946906347454137,11.204731283952201
982,TRIM47,-2.1032801324420047,-3.75907292858362,0.0010986,0.0001741211171867623,11.19005620996448
983,SEZ6L2,-1.9874692928000004,-6.624612584996096,0.000790574,2.3734894842964514e-07,8.440327393194007
984,TRIM41,-2.247723437637873,-2.692681682085466,0.000463811,0.0020250602721796538,12.112004151266765
985,ADGRA2,-2.1098377216561586,-4.679113237543384,0.000521455,2.0935226807851348e-05,10.263458311790561
986,CLDN11,-1.9665152032538513,-2.5090988149212228,0.000636377,0.0030871545875442124,12.57679525281503
987,ACE,-2.4159835428025,-8.162155035688825,0.00020131,6.884064984094268e-09,6.474270692498779
988,CLDN15,-2.0058098337527057,-3.5808587776328844,0.000980932,0.0002624383096925428,11.465740659604513
989,HNRNPH3,-1.763843589998037,-9.491171924240327,0.000886659,3.2272163090208675e-10,5.79739375675174
990,CADPS,-2.550051675332609,-3.8467028308868216,0.000239543,0.00014230998087109208,10.655654764770674
991,GNAI1,-2.247195295204135,-2.662768842745816,0.000293109,0.0021691425193157876,12.142445133040153
992,MTHFD2L,-2.239827302683801,-2.8610943929725123,2.18172e-05,0.0013750168931611292,11.95148757533379
993,TBC1D2,-2.0436174421226885,0.46648111227872247,0.000125607,0.7453782041161456,15.475272941146137
994,AFMID,-1.9293800242740016,-1.0724946943764837,0.000508987,0.07802345512725223,14.050534552339618
995,HSPA12A,-2.902056971130552,-0.40017729398023755,9.13981e-05,0.28466411267130526,13.750175005879314
996,SLC7A7,-2.0514509857303733,-2.599652035772508,0.000438309,0.0025075959597048473,12.401306249487224
997,LACC1,-2.331210210446885,-5.951734985266093,0.000347259,1.1175437380061606e-06,8.769464075277126
998,DCLK1,-2.575975988319697,-0.5500937340820102,0.000199143,0.21983337736528014,13.926339548588397
999,COL9A3,-2.1292298806444294,-7.773201126243104,0.000662779,1.685772117741716e-08,7.14997826410257
1000,COL9A1,-1.3965648988584338,-1.1136828792881144,0.0132262,0.07146836174066618,14.542161492843556
1001,UNC13D,-2.100806482222441,-0.36131184859544835,0.000816191,0.3032326411714316,14.590290940172215
1002,MINOS1,-2.1676291960409837,-0.17000622028829088,0.000199753,0.4033673797474992,14.71477385466083
1003,SEMA3E,-2.5822695386441272,-3.100928719684468,0.000106888,0.0007920036466298854,11.36921101266151
1004,CNTLN,-2.5591517115733486,-0.501261088068942,0.000102285,0.23972344495298392,13.991996471347814
1005,SEMA3F,-1.4183299271043128,-4.320881859641216,0.000208728,4.7763637802966335e-05,11.313197484244576
1006,OSGIN1,-2.4533370983401763,-6.434675679697791,0.000302908,3.675565451116307e-07,8.164396492952136
1007,RIN3,-2.6477848513676574,1.6332279860215488,9.90865e-05,0.9772604258973812,16.037852405643996
1008,GDA,-2.622752647669982,-1.4612819076559602,8.72887e-05,0.0334162403722002,12.968374715664162
1009,STEAP3,-2.157059709587736,2.7577736579451204,0.000352523,0.9982563134900759,17.65312321934749
1010,GLP2R,-2.1615701820586346,-5.380211724794401,9.84888e-05,4.166644670922256e-06,9.510627364137068
1011,RPS12,-2.1664760737437625,-6.462368994694881,0.000652899,3.4485049644890197e-07,8.42356420255146
1012,RPS11,-2.3333929793548305,1.7346150263117337,0.0006593,0.9819092601064259,16.453631317947007
1013,RPS16,-2.2380792962496128,-10.270646843554333,0.000293639,5.362325299310639e-11,4.5436831311861585
1014,BCL11B,-1.9317163244158893,-1.5335234846692338,0.000351096,0.028441052948295558,13.587169461904981
1015,RIPK1,-2.164646317091793,-1.2627743153784243,0.000522759,0.051776919336880355,13.624988638519888
1016,CNTNAP3,-2.517567380644139,-4.605704082216918,4.21026e-05,2.47904923011461e-05,9.929137808129047
1017,CNTNAP2,-2.3531028086983286,-2.3580784660657645,0.000344424,0.004365374685258424,12.34122799622601
1018,CNTNAP4,-2.9225069684995275,-1.9366924485494965,0.000104586,0.011436994323898105,12.193209853941081
1019,DERA,-2.2385862948395525,-1.4947671594976926,0.000218936,0.03101348519619966,13.31905581665286
1020,LAMA5,-1.9350289595630399,-2.9958917634174873,0.000221324,0.0010084863759234404,12.121488548009577
1021,AVL9,-2.9844897659538465,-1.3415771944089918,4.5433e-05,0.043559296375461604,12.726342310627267
1022,SLC9A3R1,-2.161559102984066,-2.1685247047600393,0.00172534,0.006738124966825479,12.722325463245998
1023,TMEM183A,-2.1204720055484287,0.4227641703179022,0.000753326,0.7258067164397224,15.354701435759578
1024,UBE2G1,-2.423007170488431,-9.900920134587425,5.83931e-05,1.2562609648038447e-10,4.7284819659142485
1025,ZNF416,-1.94577501437054,-8.737068529499105,0.00138155,1.832025311765432e-09,6.3695657271204595
1026,DAPK2,-2.862451244764344,-4.292815664495729,6.19556e-05,5.0952113900470594e-05,9.897142361730031
1027,PDHX,-3.4023706561045843,-3.2722913190821945,4.09988e-05,0.0005339206772486258,10.377747295803324
1028,GLIPR2,-1.8610364085652835,-3.298100409821692,0.000522743,0.0005031309436429153,11.893272452603128
1029,IL18R1,-2.455089848488745,-0.8339285795298239,7.21801e-05,0.12784021133711757,13.763390842971535
1030,MCOLN1,-2.2029943372288,-6.253186740133959,0.00134018,5.582298009018356e-07,8.596228193627345
1031,NAGA,-1.8755930335742486,-2.3616017515300345,0.000956681,0.004330255866082219,12.815214485885821
1032,RASA2,-2.2783865332247935,-0.3659030643308198,0.000102567,0.30100368958571866,14.408119673434491
1033,ACTN2,-2.60457417341748,-3.7184404428508073,0.000115811,0.0001911949927631201,10.729394654721817
1034,SLC40A1,-2.2789836491357724,-1.3151702487317123,0.000319763,0.04616400290073555,13.458255373122618
1035,ACTN4,-2.059326651261208,-5.682062542257346,0.000129694,2.079392890015128e-06,9.31102007747155
1036,PRPF38B,-1.5475301467203444,-0.5743284103828254,0.00338454,0.21041262148389436,14.930550713886934
1037,C1QTNF4,-1.819907451106115,-1.2665245111536874,0.00114319,0.05135460483963673,13.965977308730302
1038,PTPRC,-2.247059885957123,2.9414744299044013,0.000118451,0.9988570455906535,17.746823814937382
1039,UBE3C,-3.3255382941015426,-1.5242547994054232,2.9498e-05,0.029036749206817064,12.202616177483138
1040,CARTPT,-2.035140728664672,-0.31306799746817915,0.00312089,0.3272023774887584,14.704200544857253
1041,PTPRN,-1.95879433323849,-0.7705401928387834,0.000625486,0.14501653470035303,14.32307474491283
1042,PTPRK,-2.798839126595834,-3.284130840606046,0.000189765,0.0005195692675332333,10.969439303788224
1043,THBS4,-2.649899383861756,0.23479089150395138,8.23215e-05,0.6319580308402876,14.6373007786323
1044,IFT27,-2.4860775719777424,-6.1249571684645,0.000100662,7.499676075356256e-07,8.441374530547861
1045,CPD,-1.8365960908355534,-0.8596456857559525,0.000137946,0.12138202983394474,14.356167494398598
1046,CPE,-2.8670781472384714,-1.3276231928169888,0.000219452,0.044917709243355024,12.857707930934644
1047,FKBP5,-1.9802787605144703,-3.1915061312793043,3.91395e-05,0.0006430052594836083,11.88062437919633
1048,TYROBP,-2.0852897576673453,1.8372170381396382,0.000574485,0.9856612710794884,16.8043365514624
1049,APBB3,-1.9411244172761046,-0.47984238319489386,0.00170747,0.24882703557824143,14.631442470519106
1050,GNPTAB,-2.1406004203748075,-1.1356259842164933,0.000160207,0.06818717520237573,13.776182866398804
1051,SV2A,-2.117774752442985,-5.423466339399009,0.000518019,3.7716555418847706e-06,9.511168179148111
1052,WDR7,-2.7029301543039503,-3.473353481238625,0.000161121,0.0003361247692517357,10.87612563544753
1053,RNASEH1,-2.3759189458169474,-3.4406591143329757,0.000986382,0.0003623960626592779,11.235831210840182
1054,MON2,-2.736646716776119,-6.764950928841774,0.000168631,1.7181022102941323e-07,7.550811625372212
1055,CD37,-2.4537966991837648,-1.7384975063299173,5.64817e-05,0.017932621374232235,12.860115065476421
1056,CCND1,-2.4385104908102195,-2.26019085191267,0.000335681,0.005462986144808772,12.353707928267214
1057,GRB14,-2.695002415119385,-2.576893125710417,0.000200164,0.002642152517074939,11.780513730160301
1058,ATF7IP2,-2.6727669605157773,-2.455159642114081,0.000102178,0.0034939789566143698,11.924482668360245
1059,IPCEF1,-2.7698611477415893,-4.561391928424879,9.30116e-05,2.7453400676463968e-05,9.721156194823635
1060,ATP6V1D,-2.2541110158039763,-5.64702676241651,0.000285861,2.254095223075877e-06,9.151271492769618
1061,RASL10A,-2.1168864640572638,-3.6933335374616534,0.00120613,0.00020257156247736104,11.242189269471186
1062,RPS27A,-1.9286908681058053,-0.7875345414217738,0.00268955,0.14023189103110953,14.336183861462525
1063,RAB6A,-2.059554116771614,-1.7416516020426545,0.000213075,0.017805166664677883,13.251203552175836
1064,MX1,-2.897109464349013,-3.07847215997055,3.67229e-05,0.0008339989191120666,11.07682764667054
1065,SFXN3,-1.98057152532794,-3.6372809880108377,0.00216543,0.00023047239110719804,11.434556757651325
1066,GABBR2,-2.8649613812974675,-1.570560665657437,0.000224667,0.026176970003152403,12.6168872240352
1067,IFIT3,-2.1674827024814443,3.0378085623939906,0.000168603,0.9990842149805371,17.92273513090265
1068,IFIT2,-2.0559744911162228,2.025861250115668,0.00163598,0.9906660380813014,17.022296029989548
1069,ARL13B,-1.1048815440547541,-2.6125253935691966,0.00661715,0.002434534942141758,13.335002333366154
1070,NFASC,-2.968244263155579,-0.5682515350031129,9.70289e-05,0.2127467472376716,13.515913472831413
1071,PGM3,-2.0574977874609557,-2.74619325837399,0.000524334,0.0017907227186290176,12.248718225155159
1072,MCCC2,-2.0251458532793336,-2.1774849132301606,0.000271652,0.00660143898110184,12.84977850448061
1073,ARNT2,-3.023641457727528,-2.730022937605493,9.51503e-05,0.0018585282329209563,11.298744875657082
1074,ZNRF3,-2.6366981684926887,-0.00809309392735071,8.16594e-05,0.4953413754555137,14.407618008570065
1075,GPX1,-1.883961617919268,-2.4356758779792673,0.000108444,0.0036537129856552943,12.73277177509157
1076,SLC22A5,-1.7260988972651055,1.9141036263933087,0.000191304,0.9879597466968243,17.240414000118307
1077,MYBBP1A,-2.2788061168960954,-3.4536234037229536,0.000487083,0.00035174166088212065,11.319979750371054
1078,TTC39C,-3.0870576463271338,-0.40712923587428484,8.63681e-05,0.28141577712028937,13.558222388788685
1079,TTC39A,-2.050110482889151,-4.798803074687062,0.000581018,1.5892419609605657e-05,10.20349571341389
1080,FLNC,-2.0102683626015585,-0.4370638551828814,0.000129557,0.2676895313598593,14.605077053205665
1081,KLHL22,-2.29577710320473,-5.884332861941657,5.31958e-05,1.3051684627499943e-06,8.872299305843717
1082,TESPA1,-2.26537210192289,-2.2869801459320622,4.74333e-05,0.005137865788422006,12.500057023135152
1083,SMO,-2.0364826405920087,-0.7030976474739316,0.0001614,0.16535081065224524,14.312828982924163
